station,start_time,zr_hours,label,duration,lon,lat
UCP,2015-02-01 23:26,0.35,0,0.75,-80.4134,41.0253
AOH,2015-02-02 03:05,0.37,0,0.0,-84.0267,40.7069
JST,2015-02-02 03:32,2.62,0,2.37,-78.8339,40.3161
MRB,2015-02-02 04:02,0.52,0,0.0,-77.9847,39.4019
CLE,2015-02-02 04:03,4.17,0,3.8,-81.8528,41.405
LPR,2015-02-02 04:13,2.12,0,1.67,-82.1794,41.3461
AOO,2015-02-02 04:21,4.57,0,4.53,-78.32,40.2964
HGR,2015-02-02 04:27,0.68,0,1.25,-77.7297,39.7078
BKL,2015-02-02 04:53,0.88,0,2.0,-81.6833,41.5175
RSP,2015-02-02 05:13,2.2,0,1.83,-77.468,39.645
RYT,2015-02-02 05:26,2.45,0,1.45,-77.43,39.734
DUJ,2015-02-02 05:44,4.23,0,5.15,-78.9,41.18
THV,2015-02-02 05:48,1.42,0,1.08,-76.873,39.917
MDT,2015-02-02 06:06,2.43,0,1.83,-76.7633,40.1936
CXY,2015-02-02 06:35,2.28,0,1.35,-76.8515,40.2171
LNS,2015-02-02 06:48,0.73,0,0.48,-76.2944,40.1203
RDG,2015-02-02 06:54,1.27,0,1.0,-75.9652,40.3785
FIG,2015-02-02 07:10,3.95,0,3.9,-78.4117,41.0467
MUI,2015-02-02 07:32,3.48,0,3.43,-76.5693,40.4348
MFD,2015-02-02 08:14,0.37,0,0.25,-82.52,40.82
SEG,2015-02-02 08:15,2.07,0,1.63,-76.8639,40.8206
BJJ,2015-02-02 08:39,0.93,0,0.52,-81.8882,40.8748
ABE,2015-02-02 09:37,1.62,0,4.82,-75.4492,40.6508
TEB,2015-02-02 10:21,8.15,1,7.68,-74.0562,40.859
HZY,2015-02-02 10:23,0.22,0,0.03,-80.6955,41.778
IPT,2015-02-02 10:44,0.63,0,0.42,-76.9217,41.2433
LGA,2015-02-02 10:47,7.5,1,7.07,-73.8803,40.7794
UNV,2015-02-02 10:53,3.0,0,2.0,-77.85,40.85
NYC,2015-02-02 11:00,4.3,0,6.85,-73.9692,40.779
CDW,2015-02-02 11:26,3.52,0,4.45,-74.2831,40.8764
HPN,2015-02-02 12:05,3.05,0,4.85,-73.7075,41.0669
EWR,2015-02-02 12:11,5.2,0,5.67,-74.1693,40.6827
MVY,2015-02-02 12:50,1.42,0,1.05,-70.615,41.3931
MPO,2015-02-02 12:53,1.72,0,1.53,-75.3794,41.1389
ACK,2015-02-02 12:53,0.43,0,0.28,-70.0603,41.2531
BFD,2015-02-02 13:03,0.25,0,0.0,-78.6401,41.8031
SMQ,2015-02-02 13:32,3.28,0,3.88,-74.6694,40.6239
HYA,2015-02-02 13:52,1.07,0,0.07,-70.28,41.67
HVN,2015-02-02 13:53,1.0,0,0.0,-72.8868,41.2638
FRG,2015-02-02 14:06,2.38,0,4.78,-73.4134,40.7288
FMH,2015-02-02 14:15,0.33,0,0.0,-70.5215,41.6585
UUU,2015-02-02 14:15,1.9,0,1.78,-71.2815,41.5324
GON,2015-02-02 14:15,4.67,0,4.93,-72.05,41.33
JFK,2015-02-02 14:17,4.87,0,4.57,-73.7622,40.6386
WST,2015-02-02 14:32,4.3,0,4.5,-71.7989,41.3497
EWB,2015-02-02 14:34,1.43,0,1.43,-70.9583,41.6764
BDR,2015-02-02 14:52,1.73,0,2.0,-73.1289,41.1583
ISP,2015-02-02 14:56,3.25,0,3.32,-73.1017,40.7939
PYM,2015-02-02 15:35,0.5,0,0.28,-70.7288,41.909
FOK,2015-02-02 16:02,4.45,0,4.45,-72.6318,40.8436
HWV,2015-02-02 16:06,2.67,0,4.02,-72.8689,40.8217
MMK,2015-02-02 16:32,0.25,0,0.0,-72.83,41.51
IJD,2015-02-02 16:39,0.6,0,0.22,-72.1836,41.7419
