station,start_time,zr_hours,label,duration,lon,lat
CLE,1986-02-21 07:18,0.7,0,0.17,-81.8528,41.405
FDY,1986-02-21 08:00,1.42,0,1.0,-83.6686,41.0136
CAK,1986-02-21 10:37,0.45,0,0.38,-81.4422,40.9161
DAY,1986-02-21 12:00,2.0,0,1.0,-84.2186,39.9061
YNG,1986-02-21 12:00,0.37,0,0.0,-80.6739,41.2544
CMH,1986-02-21 12:36,0.4,0,0.0,-82.8808,39.9914
FFO,1986-02-21 13:00,1.52,0,1.0,-84.0483,39.8261
LCK,1986-02-21 13:15,0.37,0,0.0,-82.9278,39.8138
OSU,1986-02-21 14:00,0.08,0,0.0,-83.08,40.08
ZZV,1986-02-21 15:00,1.0,0,0.0,-81.8921,39.9444
