station,start_time,zr_hours,label,duration,lon,lat
CYQB,2022-03-19 15:47,3.85,0,20.22,-71.3933,46.7911
CYFC,2022-03-19 20:05,13.67,1,55.02,-66.5278,45.8722
CYNM,2022-03-19 23:43,0.03,0,0.02,-77.8028,49.7617
CYQM,2022-03-20 01:27,5.68,0,6.55,-64.6878,46.1039
CYBG,2022-03-20 02:32,2.73,0,4.47,-70.9869,48.3339
CYYG,2022-03-20 04:00,3.2,0,3.0,-63.1286,46.2886
CYPD,2022-03-20 04:08,5.7,0,6.02,-61.3681,45.6567
CYQY,2022-03-20 06:05,9.35,1,9.22,-60.0478,46.1614
CYGR,2022-03-20 09:00,10.1,1,10.0,-61.7781,47.4247
CYYY,2022-03-20 09:29,1.12,0,0.95,-68.2081,48.6086
