station,start_time,zr_hours,label,duration,lon,lat
PSF,2002-12-31 01:54,6.0,1,11.0,-73.2892,42.4272
FVE,2002-12-31 16:53,6.68,1,11.0,-68.3127,47.2855
CAR,2002-12-31 22:27,6.22,1,6.22,-68.02,46.87
EYE,2003-01-01 11:29,6.85,1,24.83,-86.2958,39.825
MIE,2003-01-01 11:53,6.98,1,7.18,-85.3958,40.2425
YNG,2003-01-01 12:44,13.95,1,15.12,-80.6739,41.2544
ILN,2003-01-01 14:15,7.77,1,28.65,-83.8217,39.4203
CLE,2003-01-01 14:42,6.15,1,12.15,-81.8528,41.405
GKJ,2003-01-01 15:07,10.6,1,15.77,-80.2147,41.6265
JHW,2003-01-01 15:53,6.27,1,9.03,-79.258,42.1534
ELZ,2003-01-01 16:56,6.0,1,11.0,-77.99,42.11
BFD,2003-01-01 17:38,6.18,1,6.25,-78.6401,41.8031
ERI,2003-01-01 17:41,6.33,1,10.17,-80.18,42.08
ITH,2003-01-01 17:50,10.0,1,10.0,-76.4584,42.49100000000001
ELM,2003-01-01 17:53,7.0,1,7.0,-76.8994,42.1571
BGM,2003-01-01 18:53,9.0,1,9.0,-75.9797,42.2086
MPO,2003-01-01 21:53,16.83,1,75.0,-75.3794,41.1389
ORH,2003-01-01 22:54,8.0,1,10.0,-71.8757,42.2673
MHT,2003-01-02 00:53,8.98,1,10.0,-71.4358,42.9328
TTN,2003-01-02 05:32,10.37,1,48.35,-74.8159,40.2768
ABE,2003-01-02 23:12,7.03,1,27.2,-75.4492,40.6508
PTW,2003-01-03 02:28,7.22,1,25.73,-75.5572,40.2383
THV,2003-01-03 02:55,13.17,1,19.22,-76.873,39.917
MDT,2003-01-03 04:36,11.98,1,15.92,-76.7633,40.1936
LNS,2003-01-03 04:38,6.95,1,9.42,-76.2944,40.1203
CXY,2003-01-03 04:56,11.03,1,15.42,-76.8515,40.2171
RDG,2003-01-03 08:35,12.9,1,15.32,-75.9652,40.3785
CDW,2003-01-03 12:34,12.93,1,18.32,-74.2831,40.8764
HGR,2003-01-03 13:44,6.57,1,6.57,-77.7297,39.7078
BDR,2003-01-03 15:15,6.58,1,11.65,-73.1289,41.1583
HPN,2003-01-03 15:56,8.0,1,16.0,-73.7075,41.0669
HVN,2003-01-03 19:17,9.32,1,14.95,-72.8868,41.2638
DXR,2003-01-03 19:25,6.65,1,11.62,-73.48,41.37
MMK,2003-01-03 21:31,7.07,1,10.42,-72.83,41.51
