station,start_time,zr_hours,label,duration,lon,lat
LNS,1997-02-14 10:45,1.08,0,0.0,-76.2944,40.1203
MDT,1997-02-14 10:50,4.0,0,3.0,-76.7633,40.1936
ABE,1997-02-14 11:51,5.0,0,20.0,-75.4492,40.6508
MUI,1997-02-14 11:55,0.48,0,0.0,-76.5693,40.4348
HPN,1997-02-14 12:45,1.0,0,0.0,-73.7075,41.0669
CXY,1997-02-14 13:45,3.08,0,2.08,-76.8515,40.2171
IPT,1997-02-14 13:54,2.0,0,3.0,-76.9217,41.2433
AVP,1997-02-14 14:54,1.0,0,0.0,-75.7227,41.3335
MMU,1997-02-14 14:55,0.83,0,0.0,-74.4149,40.7994
ITH,1997-02-14 15:50,1.0,0,0.0,-76.4584,42.49100000000001
ORH,1997-02-14 15:54,6.0,1,7.0,-71.8757,42.2673
POU,1997-02-14 15:55,0.92,0,0.0,-73.8842,41.6266
CEF,1997-02-14 16:41,1.87,0,1.42,-72.5348,42.193999999999996
OWD,1997-02-14 16:45,1.0,0,0.0,-71.1733,42.1912
BDL,1997-02-14 16:51,3.0,0,5.0,-72.6825,41.9381
BGM,1997-02-14 16:56,1.0,0,0.0,-75.9797,42.2086
BAF,1997-02-14 17:45,4.0,0,3.0,-72.7161,42.1578
MHT,1997-02-14 18:48,1.95,0,0.95,-71.4358,42.9328
CON,1997-02-14 18:51,6.0,1,5.0,-71.5011,43.1953
RME,1997-02-14 18:55,2.0,0,1.0,-75.3953,43.2239
UCA,1997-02-14 18:55,2.0,0,1.0,-75.3839,43.1451
ASH,1997-02-14 20:00,0.75,0,0.0,-71.5148,42.7818
AUG,1997-02-14 22:49,1.0,0,0.0,-69.8,44.32
