station,start_time,zr_hours,label,duration,lon,lat
GFL,2020-02-06 14:23,10.75,1,25.37,-73.6103,43.3412
ASH,2020-02-06 14:50,12.65,1,26.67,-71.5148,42.7818
VSF,2020-02-06 16:30,7.75,1,20.67,-72.5173,43.3436
CYQI,2020-02-06 16:33,11.82,1,12.45,-66.0882,43.8308
FZY,2020-02-06 17:05,7.58,1,17.0,-76.3831,43.3504
PWM,2020-02-06 20:25,13.05,1,25.43,-70.3044,43.6424
AUG,2020-02-06 20:45,7.78,1,24.92,-69.8,44.32
CYHZ,2020-02-06 21:52,13.52,1,23.03,-63.5086,44.8808
PBG,2020-02-06 23:05,6.4,1,12.08,-73.4624,44.6382
PSM,2020-02-06 23:28,7.78,1,20.95,-70.8233,43.0779
MWN,2020-02-06 23:48,7.13,1,18.0,-71.3035,44.2708
AFN,2020-02-06 23:55,9.0,1,17.33,-72.003,42.8051
BGR,2020-02-07 01:18,18.72,1,21.45,-68.8281,44.8074
DAW,2020-02-07 01:30,8.5,1,19.75,-70.92,43.28
MHT,2020-02-07 01:38,6.22,1,13.87,-71.4358,42.9328
CYPD,2020-02-07 01:44,13.5,1,21.93,-61.3681,45.6567
CYSJ,2020-02-07 03:00,10.97,1,20.0,-65.8856,45.3181
CYZX,2020-02-07 04:00,10.5,1,17.0,-64.91199999999999,44.9846
CYQY,2020-02-07 05:43,13.63,1,18.28,-60.0478,46.1614
CYQM,2020-02-07 08:11,6.58,1,17.82,-64.6878,46.1039
CYAW,2020-02-07 09:00,6.0,1,5.88,-63.4994,44.6397
