station,start_time,zr_hours,label,duration,lon,lat
CLT,1985-01-17 07:00,5.12,0,7.0,-80.9543,35.2226
TYS,1985-01-17 07:00,1.0,0,0.0,-83.9858,35.8181
RDU,1985-01-17 09:00,5.42,0,6.0,-78.7819,35.8922
AVL,1985-01-17 09:00,1.57,0,1.0,-82.5375,35.4319
AHN,1985-01-17 09:00,0.38,0,0.0,-83.3264,33.9486
FBG,1985-01-17 10:00,3.0,0,2.0,-78.9367,35.1318
CLE,1985-01-17 10:00,2.0,0,1.0,-81.8528,41.405
GSB,1985-01-17 10:00,5.0,0,4.0,-77.9606,35.3394
POB,1985-01-17 10:00,2.0,0,1.0,-79.0145,35.1709
GSO,1985-01-17 10:00,4.0,0,5.0,-79.9436,36.0975
FAY,1985-01-17 11:00,3.0,0,1.0,-78.8803,34.9912
DAN,1985-01-17 11:00,2.0,0,0.0,-79.3361,36.5729
AND,1985-01-17 11:00,3.0,0,0.0,-82.7094,34.4946
ISO,1985-01-17 11:00,2.0,0,0.0,-77.61,35.33
PHF,1985-01-17 12:00,4.0,0,4.0,-76.493,37.1319
NGU,1985-01-17 12:02,0.3,0,0.0,-76.2893,36.9375
ORF,1985-01-17 13:00,2.0,0,1.0,-76.1922,36.9033
FAF,1985-01-17 13:00,2.0,0,1.0,-76.6088,37.1325
LFI,1985-01-17 13:00,1.0,0,0.0,-76.3605,37.0828
FCI,1985-01-17 14:02,0.97,0,0.0,-77.5248,37.4064
RIC,1985-01-17 14:02,0.97,0,0.0,-77.3234,37.5115
WAL,1985-01-17 14:50,1.0,0,0.17,-75.4631,37.9406
ECG,1985-01-17 16:00,1.0,0,0.0,-76.1716,36.2577
SBY,1985-01-17 16:00,0.35,0,0.0,-75.5103,38.3405
NTU,1985-01-17 16:00,1.12,0,1.0,-76.0335,36.8207
BLF,1985-01-17 17:00,0.47,0,0.0,-81.2077,37.2958
