station,start_time,zr_hours,label,duration,lon,lat
JBR,2009-03-12 07:53,4.22,0,4.0,-90.6464,35.8317
SRC,2009-03-12 08:11,3.17,0,2.75,-91.74,35.21
HKA,2009-03-12 09:23,3.35,0,2.5,-89.83,35.94
M19,2009-03-12 09:26,6.53,1,8.73,-91.1764,35.6377
MKL,2009-03-12 11:37,2.73,0,2.27,-88.9167,35.5931
CSV,2009-03-12 14:19,9.23,1,16.57,-85.085,35.9513
LOZ,2009-03-12 20:04,7.38,1,14.82,-84.07700000000001,37.086999999999996
EKQ,2009-03-12 21:42,7.83,1,13.83,-84.8561,36.8553
CKV,2009-03-13 00:36,0.38,0,0.27,-87.415,36.6219
JKL,2009-03-13 08:21,0.32,0,0.0,-83.3144,37.5914
