station,start_time,zr_hours,label,duration,lon,lat
GSP,1998-12-23 16:38,10.48,1,18.05,-82.2239,34.8847
HKY,1998-12-23 17:53,10.0,1,19.0,-81.3896,35.7412
GSO,1998-12-23 17:54,15.0,1,19.0,-79.9436,36.0975
AVL,1998-12-23 17:54,4.0,0,33.0,-82.5375,35.4319
BKW,1998-12-23 18:30,8.27,1,9.17,-81.1242,37.7873
DAN,1998-12-23 18:50,8.72,1,19.0,-79.3361,36.5729
INT,1998-12-23 18:54,41.0,1,41.0,-80.222,36.1337
AKQ,1998-12-23 19:35,133.52,1,12.13,-77.0072,36.9839
RWI,1998-12-23 19:55,16.07,1,1.87,-77.8919,35.8562
LYH,1998-12-23 20:41,13.03,1,18.22,-79.2067,37.3208
LWB,1998-12-23 20:51,15.9,1,15.9,-80.3995,37.8583
FCI,1998-12-23 20:54,15.23,1,17.32,-77.5248,37.4064
RIC,1998-12-23 20:54,15.23,1,17.32,-77.3234,37.5115
OFP,1998-12-23 21:05,13.45,1,17.82,-77.4366,37.7089
FBG,1998-12-23 21:10,22.35,1,62.75,-78.9367,35.1318
BLF,1998-12-23 21:20,14.5,1,15.5,-81.2077,37.2958
CHO,1998-12-23 21:38,8.32,1,12.53,-78.4529,38.1386
DAA,1998-12-23 22:05,12.78,1,14.85,-77.181,38.715
ROA,1998-12-23 22:16,5.43,0,17.15,-79.9737,37.3172
DCA,1998-12-23 22:36,3.15,0,11.0,-77.0346,38.8472
WAL,1998-12-23 23:16,97.38,1,106.63,-75.4631,37.9406
