station,start_time,zr_hours,label,duration,lon,lat
GDP,2019-11-27 19:33,11.3,1,19.3,-104.8098,31.8331
AMA,2019-11-28 03:10,9.32,1,12.58,-101.7059,35.2194
BGD,2019-11-28 04:30,6.4,1,7.67,-101.3937,35.7009
GLD,2019-11-28 17:15,7.47,1,7.63,-101.6933,39.3672
OFK,2019-11-28 22:20,8.87,1,27.42,-97.4351,41.9855
SPW,2019-11-29 04:05,8.1,1,24.17,-95.2101,43.1682
1BW,2019-11-29 13:58,7.0,1,10.0,-103.995,41.5118
ICR,2019-11-29 21:00,6.57,1,9.83,-99.8422,43.3903
MIB,2019-11-30 10:55,11.45,1,11.78,-101.35799999999999,48.4158
MBS,2019-12-01 05:25,6.12,1,6.95,-84.08,43.53
JST,2019-12-01 06:00,6.4,1,8.52,-78.8339,40.3161
FIG,2019-12-01 08:35,9.13,1,12.25,-78.4117,41.0467
AVP,2019-12-01 15:20,7.25,1,12.17,-75.7227,41.3335
MPO,2019-12-01 15:23,10.77,1,34.28,-75.3794,41.1389
FWN,2019-12-01 16:15,9.12,1,12.58,-74.623,41.2002
MMK,2019-12-01 22:08,7.37,1,15.87,-72.83,41.51
HFD,2019-12-01 22:30,7.57,1,15.33,-72.6494,41.7367
