station,start_time,zr_hours,label,duration,lon,lat
MSS,1992-12-29 22:00,9.07,1,13.0,-74.8456,44.9358
PSM,1992-12-30 21:36,9.68,1,13.4,-70.8233,43.0779
GTB,1992-12-30 23:00,7.82,1,8.0,-75.7195,44.0556
ART,1992-12-30 23:00,9.25,1,15.0,-76.0262,43.9888
BTV,1992-12-31 01:00,7.43,1,14.0,-73.15,44.47
PWM,1992-12-31 01:28,12.02,1,16.58,-70.3044,43.6424
NHZ,1992-12-31 03:00,10.08,1,13.33,-69.9386,43.8922
OKC,1992-12-31 07:00,30.62,1,53.62,-97.6006,35.3889
FSI,1992-12-31 12:35,10.88,1,35.42,-98.4033,34.6449
LBB,1992-12-31 17:00,10.6,1,23.0,-101.8228,33.6636
CDS,1992-12-31 18:00,7.52,1,36.0,-100.2881,34.4339
SEP,1992-12-31 19:00,7.0,1,20.0,-98.1777,32.2153
ABI,1992-12-31 20:00,7.98,1,20.0,-99.6821,32.4106
LTS,1992-12-31 22:22,8.88,1,19.88,-99.2667,34.6671
PWA,1993-01-01 09:09,12.17,1,23.85,-97.6471,35.5342
GAG,1993-01-01 15:10,7.68,1,9.83,-99.7764,36.2955
END,1993-01-01 15:50,7.95,1,16.17,-97.9165,36.3392
TUL,1993-01-01 17:04,10.27,1,20.13,-95.8881,36.1984
ICT,1993-01-01 21:00,6.3,1,9.0,-97.43,37.65
PNC,1993-01-01 21:38,6.72,1,11.37,-97.1,36.73
HUT,1993-01-01 22:25,6.58,1,6.58,-97.8606,38.0655
CNU,1993-01-02 00:00,6.43,1,15.0,-95.4842,37.6703
JLN,1993-01-02 01:00,6.62,1,13.0,-94.4952,37.1522
SGF,1993-01-02 02:00,6.9,1,14.0,-93.3897,37.2397
TOP,1993-01-02 03:00,6.83,1,10.0,-95.62,39.07
FOE,1993-01-02 03:00,6.0,1,7.0,-95.6636,38.9509
MKC,1993-01-02 04:00,7.0,1,9.0,-94.59299999999999,39.123000000000005
FLV,1993-01-02 05:00,9.0,1,9.0,-94.9147,39.3683
SZL,1993-01-02 05:00,8.55,1,13.0,-93.54799999999999,38.7303
MCI,1993-01-02 05:00,8.1,1,9.0,-94.7139,39.2976
JEF,1993-01-02 12:00,6.0,1,6.0,-92.1561,38.5912
SPI,1993-01-02 12:00,6.45,1,8.0,-89.6839,39.8447
