station,start_time,zr_hours,label,duration,lon,lat
YNG,2007-12-13 07:51,9.0,1,8.0,-80.6739,41.2544
CAK,2007-12-13 08:51,8.0,1,7.0,-81.4422,40.9161
UCP,2007-12-13 09:22,6.13,1,6.57,-80.4134,41.0253
DUJ,2007-12-13 10:47,8.35,1,9.27,-78.9,41.18
JST,2007-12-13 11:01,7.3,1,8.2,-78.8339,40.3161
AOO,2007-12-13 11:20,7.78,1,8.87,-78.32,40.2964
RYT,2007-12-13 11:26,6.05,1,7.72,-77.43,39.734
TEB,2007-12-13 15:51,6.62,1,8.0,-74.0562,40.859
EWR,2007-12-13 16:51,7.47,1,7.0,-74.1693,40.6827
JFK,2007-12-13 17:01,6.07,1,7.25,-73.7622,40.6386
LGA,2007-12-13 17:51,6.0,1,5.0,-73.8803,40.7794
ISP,2007-12-13 17:56,6.0,1,6.0,-73.1017,40.7939
