station,start_time,zr_hours,label,duration,lon,lat
CHO,2014-02-05 01:34,1.78,0,13.32,-78.4529,38.1386
IAD,2014-02-05 02:28,5.75,0,12.97,-77.4473,38.9348
BWI,2014-02-05 02:54,5.53,0,8.12,-76.6683,39.1754
RSP,2014-02-05 03:10,11.27,1,12.73,-77.468,39.645
DCA,2014-02-05 03:25,2.18,0,3.45,-77.0346,38.8472
HGR,2014-02-05 03:37,9.2,1,6.98,-77.7297,39.7078
RYT,2014-02-05 03:53,9.23,1,9.22,-77.43,39.734
MDT,2014-02-05 03:56,9.27,1,9.0,-76.7633,40.1936
LNS,2014-02-05 04:07,8.42,1,8.12,-76.2944,40.1203
CXY,2014-02-05 04:07,6.68,1,10.05,-76.8515,40.2171
MUI,2014-02-05 04:13,5.73,0,10.85,-76.5693,40.4348
MRB,2014-02-05 04:18,5.35,0,6.07,-77.9847,39.4019
ADW,2014-02-05 04:21,1.08,0,7.38,-76.867,38.8108
PHL,2014-02-05 04:32,5.13,0,4.73,-75.2311,39.8683
RDG,2014-02-05 04:36,5.83,0,8.3,-75.9652,40.3785
THV,2014-02-05 04:48,4.1,0,5.72,-76.873,39.917
PTW,2014-02-05 04:54,10.6,1,7.0,-75.5572,40.2383
NAK,2014-02-05 05:01,1.1,0,1.07,-76.4891,38.9913
PNE,2014-02-05 05:13,6.53,1,8.68,-75.0134,40.0789
WRI,2014-02-05 05:16,0.82,0,11.33,-74.5917,40.0156
DYL,2014-02-05 05:25,7.35,1,7.48,-75.1223,40.333
DAA,2014-02-05 05:29,1.53,0,1.48,-77.181,38.715
TTN,2014-02-05 05:33,7.72,1,8.33,-74.8159,40.2768
JST,2014-02-05 05:47,8.93,1,10.4,-78.8339,40.3161
DOV,2014-02-05 06:19,0.55,0,2.65,-75.46600000000001,39.1295
VAY,2014-02-05 06:30,1.88,0,1.53,-74.8457,39.9429
ILG,2014-02-05 07:34,1.88,0,1.37,-75.6008,39.6728
JFK,2014-02-05 08:39,3.6,0,4.2,-73.7622,40.6386
NEL,2014-02-05 08:40,1.47,0,1.33,-74.3536,40.0334
SMQ,2014-02-05 09:08,4.48,0,4.35,-74.6694,40.6239
ABE,2014-02-05 09:13,4.72,0,4.63,-75.4492,40.6508
LGA,2014-02-05 09:51,6.6,1,8.0,-73.8803,40.7794
CDW,2014-02-05 10:02,4.57,0,3.85,-74.2831,40.8764
FRG,2014-02-05 10:03,5.33,0,5.3,-73.4134,40.7288
EWR,2014-02-05 10:05,2.97,0,3.1,-74.1693,40.6827
ISP,2014-02-05 10:06,3.6,0,3.83,-73.1017,40.7939
HWV,2014-02-05 10:12,2.95,0,4.47,-72.8689,40.8217
FOK,2014-02-05 10:22,3.73,0,4.52,-72.6318,40.8436
NYC,2014-02-05 10:51,4.0,0,3.0,-73.9692,40.779
HPN,2014-02-05 11:51,2.03,0,2.08,-73.7075,41.0669
TEB,2014-02-05 12:21,1.8,0,1.72,-74.0562,40.859
MMU,2014-02-05 12:45,4.0,0,3.0,-74.4149,40.7994
WST,2014-02-05 12:53,2.55,0,2.23,-71.7989,41.3497
BDR,2014-02-05 12:58,2.43,0,1.9,-73.1289,41.1583
MVY,2014-02-05 13:04,0.47,0,0.35,-70.615,41.3931
HVN,2014-02-05 13:27,2.03,0,1.43,-72.8868,41.2638
OXC,2014-02-05 13:45,6.0,1,5.17,-73.1354,41.4741
MPO,2014-02-05 14:02,4.1,0,5.25,-75.3794,41.1389
IJD,2014-02-05 14:18,1.0,0,3.32,-72.1836,41.7419
UUU,2014-02-05 14:29,1.4,0,0.88,-71.2815,41.5324
TAN,2014-02-05 14:52,0.8,0,0.7,-71.0211,41.8756
PVD,2014-02-05 14:58,0.88,0,0.0,-71.4325,41.7219
MMK,2014-02-05 15:02,2.57,0,4.37,-72.83,41.51
HFD,2014-02-05 16:10,1.47,0,2.2,-72.6494,41.7367
FWN,2014-02-05 16:16,3.55,0,5.9,-74.623,41.2002
AVP,2014-02-05 16:23,2.6,0,5.7,-75.7227,41.3335
MGJ,2014-02-05 16:24,0.43,0,1.75,-74.265,41.5092
BDL,2014-02-05 16:27,1.57,0,1.4,-72.6825,41.9381
POU,2014-02-05 16:32,0.95,0,2.47,-73.8842,41.6266
SWF,2014-02-05 17:45,2.0,0,1.0,-74.1048,41.5041
