station,start_time,zr_hours,label,duration,lon,lat
MRB,2014-12-09 02:51,8.77,1,9.43,-77.9847,39.4019
HGR,2014-12-09 03:27,8.97,1,9.43,-77.7297,39.7078
RSP,2014-12-09 03:29,9.03,1,10.42,-77.468,39.645
IAD,2014-12-09 03:35,4.28,0,3.28,-77.4473,38.9348
RYT,2014-12-09 03:59,5.43,0,6.27,-77.43,39.734
MDT,2014-12-09 04:26,4.93,0,4.5,-76.7633,40.1936
CXY,2014-12-09 04:44,1.9,0,2.2,-76.8515,40.2171
THV,2014-12-09 05:47,2.8,0,2.7,-76.873,39.917
SEG,2014-12-09 05:48,3.35,0,4.08,-76.8639,40.8206
AOO,2014-12-09 05:53,2.8,0,8.72,-78.32,40.2964
IPT,2014-12-09 07:38,2.77,0,2.27,-76.9217,41.2433
