station,start_time,zr_hours,label,duration,lon,lat
CYCK,2015-02-08 21:09,1.45,0,2.58,-82.0817,42.3062
CYQG,2015-02-08 21:23,2.4,0,1.62,-82.9604,42.266000000000005
DET,2015-02-08 21:53,0.47,0,0.22,-83.0099,42.4092
CYZR,2015-02-08 21:55,0.45,0,0.43,-82.3073,42.9951
DTW,2015-02-08 22:25,0.35,0,0.0,-83.33,42.23
MTC,2015-02-08 22:41,2.37,0,6.12,-82.8355,42.6083
BTL,2015-02-08 22:53,0.57,0,0.27,-85.2515,42.3073
TDZ,2015-02-09 00:16,0.62,0,0.5,-83.4764,41.5631
PTK,2015-02-09 00:43,0.4,0,0.17,-83.4201,42.6655
YIP,2015-02-09 00:45,0.6,0,0.13,-83.5304,42.2379
GSH,2015-02-09 01:41,0.17,0,0.0,-85.7922,41.5272
ADG,2015-02-09 01:44,0.15,0,0.0,-84.0773,41.8677
DFI,2015-02-09 02:53,0.35,0,0.35,-84.4288,41.3375
TOL,2015-02-09 03:08,0.18,0,0.0,-83.8014,41.5886
MFD,2015-02-09 03:56,0.72,0,2.85,-82.52,40.82
FWA,2015-02-09 04:07,1.0,0,0.78,-85.1871,40.978
