station,start_time,zr_hours,label,duration,lon,lat
AVP,2015-01-12 09:34,4.0,0,6.33,-75.7227,41.3335
APG,2015-01-12 10:50,1.1,0,0.0,-76.1688,39.4662
MPO,2015-01-12 11:21,2.22,0,1.53,-75.3794,41.1389
OXC,2015-01-12 11:50,3.08,0,2.0,-73.1354,41.4741
MGJ,2015-01-12 11:52,2.95,0,3.32,-74.265,41.5092
FWN,2015-01-12 12:04,2.43,0,2.32,-74.623,41.2002
BDL,2015-01-12 12:06,1.32,0,0.75,-72.6825,41.9381
SEG,2015-01-12 12:12,2.2,0,1.97,-76.8639,40.8206
PTW,2015-01-12 12:18,1.18,0,0.95,-75.5572,40.2383
ORH,2015-01-12 12:26,3.02,0,4.47,-71.8757,42.2673
PNE,2015-01-12 12:36,0.38,0,0.3,-75.0134,40.0789
TTN,2015-01-12 12:50,0.37,0,0.05,-74.8159,40.2768
CEF,2015-01-12 13:03,1.43,0,0.92,-72.5348,42.193999999999996
IPT,2015-01-12 13:08,2.77,0,2.03,-76.9217,41.2433
UNV,2015-01-12 13:53,2.0,0,1.0,-77.85,40.85
POU,2015-01-12 14:04,0.82,0,0.75,-73.8842,41.6266
LWM,2015-01-12 14:10,0.97,0,0.73,-71.1234,42.7172
BAF,2015-01-12 14:38,1.17,0,0.25,-72.7161,42.1578
ORE,2015-01-12 14:52,3.13,0,3.0,-72.2886,42.5701
PSF,2015-01-12 15:33,1.85,0,1.35,-73.2892,42.4272
