station,start_time,zr_hours,label,duration,lon,lat
FFT,2019-02-20 04:20,2.5,0,2.67,-84.9033,38.1847
LWV,2019-02-20 04:40,2.33,0,2.25,-87.6055,38.7643
LEX,2019-02-20 04:45,2.42,0,2.33,-84.6058,38.0408
BLF,2019-02-20 05:45,2.5,0,2.42,-81.2077,37.2958
BKW,2019-02-20 06:05,3.85,0,4.77,-81.1242,37.7873
MTO,2019-02-20 06:15,3.17,0,3.42,-88.2792,39.4779
CVG,2019-02-20 06:29,2.85,0,2.85,-84.6717,39.0431
LUK,2019-02-20 06:30,2.0,0,1.92,-84.4186,39.1033
PKB,2019-02-20 07:05,3.67,0,3.8,-81.4392,39.3451
DEC,2019-02-20 07:10,2.77,0,3.42,-88.8657,39.8346
HAO,2019-02-20 07:15,2.17,0,2.08,-84.5219,39.3638
ILN,2019-02-20 07:15,4.23,0,4.58,-83.8217,39.4203
HUF,2019-02-20 07:15,2.57,0,2.92,-87.3076,39.4515
MGY,2019-02-20 07:35,3.0,0,3.33,-84.2249,39.589
CMI,2019-02-20 07:50,2.0,0,1.92,-88.2778,40.0388
LHQ,2019-02-20 07:55,3.63,0,5.08,-82.6571,39.7556
GEZ,2019-02-20 08:10,3.17,0,3.08,-85.8048,39.5831
DAY,2019-02-20 08:30,2.5,0,4.0,-84.2186,39.9061
IND,2019-02-20 08:30,2.28,0,2.25,-86.3048,39.7084
CMH,2019-02-20 09:04,1.58,0,3.43,-82.8808,39.9914
MIE,2019-02-20 09:09,1.13,0,2.77,-85.3958,40.2425
EKN,2019-02-20 09:15,0.4,0,0.35,-79.8528,38.8853
CKB,2019-02-20 09:25,0.08,0,0.0,-80.2281,39.2966
LYH,2019-02-20 09:35,6.87,1,15.08,-79.2067,37.3208
PIA,2019-02-20 09:40,1.22,0,3.0,-89.6839,40.6675
ZZV,2019-02-20 09:45,1.77,0,3.5,-81.8921,39.9444
EYE,2019-02-20 09:53,1.0,0,0.95,-86.2958,39.825
LAF,2019-02-20 09:54,2.1,0,2.77,-86.9333,40.4148
BMI,2019-02-20 10:05,3.98,0,4.33,-88.9159,40.4771
MGW,2019-02-20 10:20,2.38,0,5.0,-79.9163,39.6429
FWA,2019-02-20 10:39,0.75,0,1.77,-85.1871,40.978
GUS,2019-02-20 10:42,1.28,0,5.02,-86.1521,40.6481
FFO,2019-02-20 10:42,0.4,0,0.43,-84.0483,39.8261
RIC,2019-02-20 10:51,5.05,0,4.98,-77.3234,37.5115
SGH,2019-02-20 10:59,0.68,0,0.6,-83.8402,39.8403
MLI,2019-02-20 11:33,1.53,0,2.37,-90.5075,41.4485
DVN,2019-02-20 11:40,2.25,0,2.2,-90.5948,41.6133
VTA,2019-02-20 11:43,0.73,0,1.08,-82.4618,40.0247
GSO,2019-02-20 12:07,1.03,0,0.97,-79.9436,36.0975
ROA,2019-02-20 12:50,7.17,1,11.42,-79.9737,37.3172
OFP,2019-02-20 12:50,1.83,0,2.25,-77.4366,37.7089
ARR,2019-02-20 13:02,2.28,0,5.15,-88.48,41.77
HLG,2019-02-20 13:19,0.68,0,0.6,-80.6463,40.175
DPA,2019-02-20 13:20,3.85,0,4.0,-88.2486,41.9078
AOH,2019-02-20 13:30,0.32,0,0.25,-84.0267,40.7069
MNN,2019-02-20 13:31,0.37,0,0.32,-83.0635,40.6162
CHO,2019-02-20 13:43,8.08,1,14.53,-78.4529,38.1386
AGC,2019-02-20 13:45,1.0,0,0.92,-79.9217,40.3547
RFD,2019-02-20 13:50,1.22,0,1.92,-89.09299999999999,42.1927
ORD,2019-02-20 13:50,1.75,0,2.58,-87.9319,41.9875
VPZ,2019-02-20 14:00,0.6,0,0.93,-87.0071,41.45399999999999
PHD,2019-02-20 14:05,0.17,0,0.1,-81.4236,40.4719
MDW,2019-02-20 14:08,1.82,0,2.53,-87.7524,41.786
FDY,2019-02-20 14:14,0.85,0,0.78,-83.6686,41.0136
PWK,2019-02-20 14:35,0.25,0,0.17,-87.9047,42.1208
UGN,2019-02-20 14:40,2.23,0,2.33,-87.8679,42.4222
BJJ,2019-02-20 15:03,0.28,0,0.2,-81.8882,40.8748
NYG,2019-02-20 15:04,3.52,0,3.5,-77.3053,38.5017
RAC,2019-02-20 15:20,2.25,0,2.42,-87.8136,42.7611
CAK,2019-02-20 15:29,0.35,0,0.27,-81.4422,40.9161
AKR,2019-02-20 15:30,0.25,0,0.17,-81.4669,41.0375
YNG,2019-02-20 15:50,3.12,0,3.5,-80.6739,41.2544
JST,2019-02-20 16:00,0.75,0,1.42,-78.8339,40.3161
UCP,2019-02-20 16:00,0.42,0,0.33,-80.4134,41.0253
GSH,2019-02-20 16:10,0.42,0,0.33,-85.7922,41.5272
DFI,2019-02-20 16:15,0.17,0,0.08,-84.4288,41.3375
SBN,2019-02-20 16:15,0.42,0,0.33,-86.3164,41.7072
TOL,2019-02-20 16:27,0.98,0,1.05,-83.8014,41.5886
MKE,2019-02-20 16:29,2.02,0,1.93,-87.8967,42.9472
ADG,2019-02-20 16:30,1.12,0,5.42,-84.0773,41.8677
GKJ,2019-02-20 16:35,4.2,0,9.0,-80.2147,41.6265
DUJ,2019-02-20 16:40,2.72,0,10.75,-78.9,41.18
FIG,2019-02-20 17:15,8.57,1,12.67,-78.4117,41.0467
YIP,2019-02-20 17:15,2.9,0,5.0,-83.5304,42.2379
DTW,2019-02-20 17:30,2.88,0,4.67,-83.33,42.23
MSN,2019-02-20 17:50,0.23,0,0.17,-89.3453,43.1406
CYQG,2019-02-20 18:16,1.53,0,4.45,-82.9604,42.266000000000005
SBM,2019-02-20 18:37,1.12,0,1.88,-87.8517,43.7698
CYCK,2019-02-20 20:18,1.22,0,2.05,-82.0817,42.3062
LAN,2019-02-20 21:40,1.03,0,2.08,-84.58,42.78
CYZR,2019-02-20 21:43,1.03,0,1.45,-82.3073,42.9951
CYXU,2019-02-20 22:00,2.93,0,3.53,-81.1539,43.0356
MBS,2019-02-20 22:09,1.23,0,1.93,-84.08,43.53
ARB,2019-02-20 22:10,0.02,0,0.0,-83.7397,42.224
FNT,2019-02-20 22:15,0.58,0,2.17,-83.7494,42.9667
DET,2019-02-20 22:25,0.28,0,0.25,-83.0099,42.4092
HTL,2019-02-20 22:27,0.68,0,0.85,-84.6711,44.3598
PTK,2019-02-20 23:00,1.08,0,1.0,-83.4201,42.6655
