station,start_time,zr_hours,label,duration,lon,lat
HLG,1999-01-08 14:53,6.08,1,18.63,-80.6463,40.175
HAO,1999-01-08 16:46,6.67,1,11.42,-84.5219,39.3638
MGY,1999-01-08 17:53,9.0,1,9.0,-84.2249,39.589
OSU,1999-01-08 17:53,7.0,1,10.0,-83.08,40.08
ADW,1999-01-08 17:55,6.32,1,11.38,-76.867,38.8108
JST,1999-01-08 18:25,6.1,1,7.8,-78.8339,40.3161
YNG,1999-01-08 18:51,9.0,1,10.0,-80.6739,41.2544
PHD,1999-01-08 18:53,7.0,1,12.0,-81.4236,40.4719
BWI,1999-01-08 19:03,7.48,1,12.85,-76.6683,39.1754
CAK,1999-01-08 19:16,8.0,1,9.45,-81.4422,40.9161
PHL,1999-01-08 21:07,6.47,1,10.78,-75.2311,39.8683
AOO,1999-01-08 21:52,9.35,1,9.97,-78.32,40.2964
MGJ,1999-01-08 22:54,9.0,1,13.0,-74.265,41.5092
SEG,1999-01-08 23:19,7.58,1,11.7,-76.8639,40.8206
HFD,1999-01-09 01:03,7.43,1,9.97,-72.6494,41.7367
BDL,1999-01-09 01:23,9.88,1,10.85,-72.6825,41.9381
BAF,1999-01-09 01:53,10.0,1,11.0,-72.7161,42.1578
MDT,1999-01-09 02:03,9.78,1,9.78,-76.7633,40.1936
LNS,1999-01-09 02:05,9.75,1,9.75,-76.2944,40.1203
ITH,1999-01-09 03:50,7.0,1,7.0,-76.4584,42.49100000000001
PWM,1999-01-09 06:31,7.87,1,8.77,-70.3044,43.6424
NHZ,1999-01-09 06:55,10.67,1,12.0,-69.9386,43.8922
LEB,1999-01-09 08:04,13.02,1,14.95,-72.3042,43.6261
AUG,1999-01-09 10:28,7.03,1,9.37,-69.8,44.32
