station,start_time,zr_hours,label,duration,lon,lat
FRG,1995-02-27 12:00,1.0,0,0.0,-73.4134,40.7288
ISP,1995-02-27 13:00,2.33,0,16.0,-73.1017,40.7939
ROC,1995-02-27 14:00,1.0,0,20.0,-77.6767,43.1167
BFD,1995-02-27 15:00,4.42,0,5.0,-78.6401,41.8031
HPN,1995-02-27 16:00,7.2,1,22.0,-73.7075,41.0669
ABE,1995-02-27 16:00,10.52,1,19.0,-75.4492,40.6508
SYR,1995-02-27 18:00,3.72,0,7.0,-76.1063,43.1112
MUI,1995-02-27 18:00,3.67,0,9.0,-76.5693,40.4348
UCA,1995-02-27 19:00,6.78,1,7.0,-75.3839,43.1451
ART,1995-02-27 19:00,0.6,0,14.0,-76.0262,43.9888
RME,1995-02-27 19:00,5.9,0,7.0,-75.3953,43.2239
BED,1995-02-27 20:00,3.0,0,19.0,-71.289,42.47
GON,1995-02-27 20:00,1.0,0,0.0,-72.05,41.33
ALB,1995-02-27 21:00,5.1,0,14.0,-73.8036,42.7576
BOS,1995-02-27 22:00,8.37,1,20.0,-71.0097,42.3606
CON,1995-02-27 22:32,6.7,1,24.47,-71.5011,43.1953
ORH,1995-02-27 23:00,4.77,0,24.0,-71.8757,42.2673
GFL,1995-02-27 23:00,10.75,1,19.0,-73.6103,43.3412
IPT,1995-02-28 00:23,5.62,0,4.62,-76.9217,41.2433
LEB,1995-02-28 01:00,7.0,1,17.0,-72.3042,43.6261
PSB,1995-02-28 01:00,3.0,0,10.0,-78.0873,40.8844
UNV,1995-02-28 01:00,2.0,0,10.0,-77.85,40.85
CXY,1995-02-28 02:00,1.0,0,0.0,-76.8515,40.2171
PSM,1995-02-28 02:00,15.63,1,21.37,-70.8233,43.0779
EWR,1995-02-28 02:19,0.68,0,0.0,-74.1693,40.6827
LNS,1995-02-28 03:00,0.42,0,0.0,-76.2944,40.1203
NHZ,1995-02-28 03:30,4.67,0,14.5,-69.9386,43.8922
CEF,1995-02-28 04:00,7.55,1,11.0,-72.5348,42.193999999999996
PWM,1995-02-28 04:12,18.87,1,18.8,-70.3044,43.6424
AVP,1995-02-28 04:37,2.38,0,1.88,-75.7227,41.3335
PVD,1995-02-28 05:11,11.32,1,10.82,-71.4325,41.7219
AUG,1995-02-28 05:20,2.18,0,12.67,-69.8,44.32
BDL,1995-02-28 05:35,8.6,1,8.42,-72.6825,41.9381
POU,1995-02-28 06:00,3.0,0,2.0,-73.8842,41.6266
SWF,1995-02-28 06:00,6.0,1,6.0,-74.1048,41.5041
FDY,1995-02-28 07:27,0.87,0,0.55,-83.6686,41.0136
BDR,1995-02-28 11:00,1.23,0,1.0,-73.1289,41.1583
HFD,1995-02-28 11:00,3.0,0,2.0,-72.6494,41.7367
EWB,1995-02-28 12:00,1.0,0,0.0,-70.9583,41.6764
BAF,1995-02-28 12:00,4.0,0,3.0,-72.7161,42.1578
