station,start_time,zr_hours,label,duration,lon,lat
MTC,2014-03-12 03:59,0.97,0,3.17,-82.8355,42.6083
VSF,2014-03-12 10:02,2.27,0,14.12,-72.5173,43.3436
FDY,2014-03-12 10:06,1.7,0,1.52,-83.6686,41.0136
AOH,2014-03-12 11:17,0.53,0,0.0,-84.0267,40.7069
ERI,2014-03-12 12:22,0.08,0,0.0,-80.18,42.08
MNN,2014-03-12 13:33,0.53,0,0.33,-83.0635,40.6162
MFD,2014-03-12 13:47,0.18,0,0.08,-82.52,40.82
HZY,2014-03-12 14:08,0.63,0,0.0,-80.6955,41.778
BJJ,2014-03-12 14:56,0.15,0,0.0,-81.8882,40.8748
DAY,2014-03-12 15:36,0.23,0,0.0,-84.2186,39.9061
YNG,2014-03-12 16:51,0.58,0,0.0,-80.6739,41.2544
ELM,2014-03-12 17:17,9.47,1,24.6,-76.8994,42.1571
ALB,2014-03-12 17:18,5.82,0,5.55,-73.8036,42.7576
BFD,2014-03-12 17:21,0.53,0,0.43,-78.6401,41.8031
GKJ,2014-03-12 17:59,0.68,0,0.0,-80.2147,41.6265
GFL,2014-03-12 18:02,2.5,0,2.38,-73.6103,43.3412
ADW,2014-03-12 18:07,0.02,0,0.0,-76.867,38.8108
PHD,2014-03-12 18:47,0.1,0,0.0,-81.4236,40.4719
LEB,2014-03-12 20:25,0.48,0,1.85,-72.3042,43.6261
AGC,2014-03-12 20:27,0.43,0,0.0,-79.9217,40.3547
SCH,2014-03-12 21:57,3.17,0,1.87,-73.93,42.85
DDH,2014-03-12 22:25,2.03,0,3.63,-73.2486,42.8935
AQW,2014-03-12 23:37,1.67,0,2.25,-73.1702,42.6962
MPO,2014-03-13 00:15,0.68,0,0.9,-75.3794,41.1389
PSF,2014-03-13 01:45,0.72,0,0.6,-73.2892,42.4272
POU,2014-03-13 01:48,0.83,0,0.08,-73.8842,41.6266
MGJ,2014-03-13 02:20,0.7,0,0.57,-74.265,41.5092
