station,start_time,zr_hours,label,duration,lon,lat
RST,2014-01-10 09:29,3.37,0,12.03,-92.4916,43.9041
ALO,2014-01-10 15:52,0.22,0,0.03,-92.4013,42.5544
MIW,2014-01-10 19:23,0.15,0,0.0,-92.9163,42.1106
MFI,2014-01-10 21:01,0.65,0,0.88,-90.1893,44.6369
ISW,2014-01-10 21:54,1.87,0,3.0,-89.8369,44.3592
VOK,2014-01-10 21:54,3.18,0,10.15,-90.2532,43.9392
MSN,2014-01-10 22:19,2.38,0,1.57,-89.3453,43.1406
MKE,2014-01-10 22:23,3.42,0,2.48,-87.8967,42.9472
Y50,2014-01-10 22:29,2.32,0,4.08,-89.3045,44.0416
AUW,2014-01-10 22:34,0.15,0,0.0,-89.6266,44.9262
LSE,2014-01-10 22:43,1.02,0,0.33,-91.25,43.88
MCW,2014-01-10 22:44,0.37,0,0.25,-93.3261,43.1544
OSH,2014-01-10 22:45,0.62,0,0.13,-88.557,43.9844
HTL,2014-01-10 23:53,0.88,0,0.73,-84.6711,44.3598
GLR,2014-01-11 00:43,2.8,0,25.17,-84.7036,45.0135
APN,2014-01-11 01:05,1.7,0,1.52,-83.5644,45.0717
PLN,2014-01-11 02:11,2.58,0,2.72,-84.7967,45.5709
CYZE,2014-01-11 03:41,10.73,1,14.22,-82.5678,45.8853
