station,start_time,zr_hours,label,duration,lon,lat
SLN,1984-12-13 11:00,12.58,1,39.0,-97.6522,38.791
IAB,1984-12-13 11:00,9.0,1,9.0,-97.2673,37.623000000000005
EMP,1984-12-13 12:00,13.0,1,12.0,-96.1897,38.3306
FRI,1984-12-13 13:00,10.0,1,13.0,-96.7645,39.0526
CNU,1984-12-13 13:00,6.0,1,5.0,-95.4842,37.6703
PNC,1984-12-13 13:00,3.07,0,3.0,-97.1,36.73
TOP,1984-12-13 14:00,5.92,0,6.0,-95.62,39.07
SZL,1984-12-13 14:00,4.0,0,3.0,-93.54799999999999,38.7303
MHK,1984-12-13 14:00,4.67,0,4.0,-96.6778,39.1353
MKC,1984-12-13 15:00,5.5,0,5.0,-94.59299999999999,39.123000000000005
MCI,1984-12-13 15:00,6.12,1,6.0,-94.7139,39.2976
FLV,1984-12-13 15:00,7.0,1,6.0,-94.9147,39.3683
FOE,1984-12-13 16:00,8.0,1,7.0,-95.6636,38.9509
