station,start_time,zr_hours,label,duration,lon,lat
IAG,2015-01-03 17:37,7.9,1,7.48,-78.9462,43.1073
CYHM,2015-01-03 18:20,9.67,1,8.67,-79.934,43.172
CYSN,2015-01-03 18:20,16.42,1,7.67,-79.1717,43.1917
MMK,2015-01-03 22:51,6.57,1,10.28,-72.83,41.51
HFD,2015-01-03 23:26,9.12,1,9.98,-72.6494,41.7367
CYPQ,2015-01-04 00:01,6.13,1,15.85,-78.3633,44.23
ORH,2015-01-04 01:54,7.15,1,7.0,-71.8757,42.2673
CEF,2015-01-04 02:30,6.23,1,6.47,-72.5348,42.193999999999996
AFN,2015-01-04 03:52,9.67,1,10.57,-72.003,42.8051
MHT,2015-01-04 03:53,7.05,1,11.0,-71.4358,42.9328
MSS,2015-01-04 04:33,11.53,1,13.7,-74.8456,44.9358
CON,2015-01-04 04:49,6.88,1,10.03,-71.5011,43.1953
DAW,2015-01-04 05:54,6.1,1,9.12,-70.92,43.28
CYOW,2015-01-04 08:00,12.62,1,12.0,-75.6692,45.3225
CYUL,2015-01-04 08:36,12.4,1,11.9,-73.7414,45.4683
CYMX,2015-01-04 08:45,13.28,1,13.25,-74.0387,45.6795
CYND,2015-01-04 12:00,8.2,1,9.0,-75.5636,45.5217
