station,start_time,zr_hours,label,duration,lon,lat
MTO,2005-01-29 09:31,2.65,0,2.37,-88.2792,39.4779
LWV,2005-01-29 09:53,0.87,0,0.0,-87.6055,38.7643
BMG,2005-01-29 10:08,0.92,0,0.75,-86.6167,39.146
CVG,2005-01-29 10:36,5.67,0,5.62,-84.6717,39.0431
SDF,2005-01-29 10:56,0.5,0,0.0,-85.736,38.1744
HUF,2005-01-29 11:12,1.35,0,0.83,-87.3076,39.4515
JKL,2005-01-29 11:21,3.8,0,4.53,-83.3144,37.5914
BAK,2005-01-29 11:30,1.33,0,0.33,-85.8963,39.2619
LUK,2005-01-29 11:53,4.83,0,4.58,-84.4186,39.1033
FFT,2005-01-29 12:38,1.8,0,1.4,-84.9033,38.1847
