station,start_time,zr_hours,label,duration,lon,lat
CYYB,2020-11-15 11:13,0.38,0,23.18,-79.4228,46.3636
CYTS,2020-11-15 11:15,0.37,0,0.0,-81.3767,48.5697
CYYU,2020-11-15 13:31,0.22,0,0.0,-82.4667,49.4167
CYUY,2020-11-15 14:54,1.68,0,1.27,-78.8356,48.2061
CYVO,2020-11-15 15:09,1.42,0,1.85,-77.7867,48.0564
CYHD,2020-11-15 15:38,0.92,0,0.97,-92.7442,49.8317
CYTL,2020-11-15 15:57,2.45,0,3.63,-89.8956,53.8156
CYER,2020-11-15 16:46,2.27,0,12.98,-87.6761,56.0189
CZMD,2020-11-15 18:00,1.0,0,0.0,-91.7628,53.4414
CYMO,2020-11-15 21:31,0.15,0,0.12,-80.6141,51.2891
CYLH,2020-11-15 21:51,2.35,0,2.68,-87.9341,52.1954
CYNM,2020-11-15 22:47,0.5,0,0.87,-77.8028,49.7617
