station,start_time,zr_hours,label,duration,lon,lat
FSM,2015-02-28 18:11,11.55,1,17.17,-94.3674,35.3366
MLC,2015-02-28 19:13,8.18,1,14.83,-95.7831,34.8822
RVS,2015-02-28 20:04,2.52,0,4.03,-95.9846,36.0396
MKO,2015-02-28 20:07,7.77,1,12.03,-95.3614,35.6567
SWO,2015-02-28 20:39,0.12,0,0.0,-97.0857,36.1612
BPK,2015-02-28 21:53,7.73,1,14.35,-92.47,36.37
FYV,2015-02-28 22:03,3.58,0,12.2,-94.1701,36.0051
TUL,2015-02-28 22:31,1.37,0,1.13,-95.8881,36.1984
ROG,2015-02-28 22:49,4.33,0,12.13,-94.10700000000001,36.3724
XNA,2015-02-28 23:15,0.72,0,6.75,-94.307,36.282
BBG,2015-03-01 00:50,1.08,0,0.92,-93.2005,36.5321
HRO,2015-03-01 01:22,8.1,1,9.52,-93.1547,36.2615
SGF,2015-03-01 01:40,0.2,0,0.17,-93.3897,37.2397
UNO,2015-03-01 02:06,7.27,1,9.9,-91.9027,36.8784
ASG,2015-03-01 02:48,15.0,1,0.0,-94.1193,36.1764
JLN,2015-03-01 02:53,0.12,0,0.0,-94.4952,37.1522
TBN,2015-03-01 05:59,0.02,0,0.0,-92.1407,37.7416
POF,2015-03-01 06:00,3.23,0,5.88,-90.3249,36.7739
CSM,2015-03-01 06:02,0.12,0,0.0,-99.2005,35.3398
RUE,2015-03-01 06:15,2.83,0,5.13,-93.0947,35.2578
LIT,2015-03-01 06:29,0.27,0,0.0,-92.2357,34.7273
LWV,2015-03-01 07:53,0.63,0,6.77,-87.6055,38.7643
LUK,2015-03-01 07:53,1.25,0,7.22,-84.4186,39.1033
HAO,2015-03-01 08:36,0.78,0,0.28,-84.5219,39.3638
MDH,2015-03-01 08:41,3.72,0,3.55,-89.25,37.78
CGI,2015-03-01 08:53,2.37,0,4.0,-89.5708,37.2253
PAH,2015-03-01 09:53,1.8,0,3.25,-88.7744,37.0563
EVV,2015-03-01 10:15,1.8,0,1.65,-87.5205,38.0441
OWB,2015-03-01 11:24,1.17,0,0.9,-87.1668,37.7388
IAB,2015-03-01 11:36,1.47,0,4.93,-97.2673,37.623000000000005
FTK,2015-03-01 11:55,1.8,0,2.05,-85.9721,37.9071
BLV,2015-03-01 11:56,1.25,0,8.18,-89.8352,38.5452
CPS,2015-03-01 12:03,0.13,0,0.0,-90.1562,38.5707
SDF,2015-03-01 12:18,2.63,0,1.63,-85.736,38.1744
LOU,2015-03-01 12:29,0.63,0,1.13,-85.6637,38.228
FFT,2015-03-01 12:40,2.13,0,1.22,-84.9033,38.1847
PBF,2015-03-01 13:23,0.92,0,0.57,-91.9347,34.175
ICT,2015-03-01 13:44,0.63,0,1.18,-97.43,37.65
