station,start_time,zr_hours,label,duration,lon,lat
SZL,2021-01-01 06:05,6.7,1,7.85,-93.54799999999999,38.7303
COU,2021-01-01 06:15,6.97,1,7.5,-92.2183,38.8169
IND,2021-01-01 07:54,6.65,1,6.6,-86.3048,39.7084
SPI,2021-01-01 09:05,7.02,1,30.17,-89.6839,39.8447
CMI,2021-01-01 09:25,6.52,1,7.42,-88.2778,40.0388
BMI,2021-01-01 11:56,11.63,1,40.0,-88.9159,40.4771
LAF,2021-01-01 12:00,8.17,1,11.83,-86.9333,40.4148
FWA,2021-01-01 12:21,6.43,1,6.65,-85.1871,40.978
PIA,2021-01-01 12:35,6.72,1,7.5,-89.6839,40.6675
VPZ,2021-01-01 14:15,6.0,1,6.42,-87.0071,41.45399999999999
SBN,2021-01-01 15:05,9.12,1,9.83,-86.3164,41.7072
MLI,2021-01-01 15:10,6.25,1,11.25,-90.5075,41.4485
DVN,2021-01-01 15:20,9.53,1,10.75,-90.5948,41.6133
RSP,2021-01-01 15:47,9.37,1,10.12,-77.468,39.645
AOO,2021-01-01 16:35,6.83,1,7.33,-78.32,40.2964
UNV,2021-01-01 17:30,6.88,1,8.38,-77.85,40.85
JXN,2021-01-01 17:35,7.48,1,12.17,-84.4594,42.2598
AZO,2021-01-01 17:50,8.27,1,9.92,-85.5519,42.2347
GRR,2021-01-01 18:40,6.1,1,8.67,-85.52,42.88
GYY,2021-01-01 18:45,6.0,1,5.0,-87.4128,41.6163
IPT,2021-01-01 19:10,6.67,1,6.58,-76.9217,41.2433
FDK,2021-01-01 19:47,6.47,1,6.0,-77.3743,39.4176
MPO,2021-01-01 20:35,6.48,1,10.17,-75.3794,41.1389
IAG,2021-01-01 21:43,7.42,1,15.03,-78.9462,43.1073
CEF,2021-01-02 01:43,6.28,1,6.22,-72.5348,42.193999999999996
GFL,2021-01-02 05:20,7.5,1,7.55,-73.6103,43.3412
