station,start_time,zr_hours,label,duration,lon,lat
GEZ,2004-01-17 10:03,5.15,0,7.83,-85.8048,39.5831
MIE,2004-01-17 10:53,3.7,0,8.0,-85.3958,40.2425
FWA,2004-01-17 10:54,4.55,0,9.18,-85.1871,40.978
CVG,2004-01-17 11:07,2.0,0,5.73,-84.6717,39.0431
EYE,2004-01-17 11:34,1.58,0,6.32,-86.2958,39.825
FFO,2004-01-17 11:37,3.33,0,5.88,-84.0483,39.8261
DAY,2004-01-17 11:54,5.0,0,9.33,-84.2186,39.9061
GUS,2004-01-17 11:55,8.17,1,8.0,-86.1521,40.6481
LAF,2004-01-17 12:03,2.98,0,2.85,-86.9333,40.4148
MGY,2004-01-17 12:23,4.97,0,9.0,-84.2249,39.589
BMG,2004-01-17 12:53,3.83,0,4.0,-86.6167,39.146
