station,start_time,zr_hours,label,duration,lon,lat
TKI,2003-02-24 23:53,13.0,1,30.0,-96.59,33.18
DEQ,2003-02-25 00:53,7.83,1,31.25,-94.3994,34.047
TYR,2003-02-25 00:53,16.0,1,32.0,-95.4024,32.3541
RBD,2003-02-25 01:53,17.0,1,34.0,-96.87,32.68
ACT,2003-02-25 03:51,9.0,1,25.0,-97.2283,31.618000000000002
CRS,2003-02-25 03:53,7.0,1,24.0,-96.4,32.03
TXK,2003-02-25 03:53,18.0,1,45.0,-93.991,33.4537
ELD,2003-02-25 04:53,17.0,1,32.0,-92.8133,33.221
PBF,2003-02-25 04:53,16.0,1,49.0,-91.9347,34.175
CLL,2003-02-25 06:53,7.0,1,23.0,-96.3639,30.5881
IDL,2003-02-25 07:42,8.32,1,31.18,-90.6789,33.4857
GLH,2003-02-25 07:53,9.0,1,31.0,-90.9856,33.4829
