station,start_time,zr_hours,label,duration,lon,lat
ATT,2003-02-24 21:51,6.0,1,8.0,-97.7601,30.3208
HLR,2003-02-24 21:55,63.0,1,2.0,-97.7145,31.1387
TKI,2003-02-24 23:53,14.0,1,30.0,-96.59,33.18
DEQ,2003-02-25 00:53,8.22,1,31.25,-94.3994,34.047
TYR,2003-02-25 00:53,17.0,1,32.0,-95.4024,32.3541
RBD,2003-02-25 01:53,18.0,1,34.0,-96.87,32.68
TRL,2003-02-25 02:53,6.0,1,28.0,-96.27,32.71
SSF,2003-02-25 02:53,43.0,1,2.0,-98.471,29.337
ACT,2003-02-25 03:51,10.0,1,25.0,-97.2283,31.618000000000002
TXK,2003-02-25 03:53,19.0,1,45.0,-93.991,33.4537
CRS,2003-02-25 03:53,8.0,1,24.0,-96.4,32.03
ELD,2003-02-25 04:53,18.0,1,32.0,-92.8133,33.221
PBF,2003-02-25 04:53,17.0,1,49.0,-91.9347,34.175
CLL,2003-02-25 06:53,8.0,1,23.0,-96.3639,30.5881
IDL,2003-02-25 07:42,8.5,1,31.18,-90.6789,33.4857
GLH,2003-02-25 07:53,10.0,1,31.0,-90.9856,33.4829
