station,start_time,zr_hours,label,duration,lon,lat
FSM,1984-01-23 03:16,6.73,1,6.73,-94.3674,35.3366
STL,1984-01-23 04:06,6.3,1,6.9,-90.3734,38.7524
LZK,1984-01-23 06:00,6.0,1,6.0,-92.2594,34.835
JBR,1984-01-23 06:00,9.0,1,10.0,-90.6464,35.8317
UNO,1984-01-23 06:00,6.0,1,12.0,-91.9027,36.8784
BYH,1984-01-23 06:00,6.0,1,7.0,-89.9439,35.9643
AOO,1984-01-24 04:07,10.88,1,10.88,-78.32,40.2964
DUJ,1984-01-24 05:05,8.92,1,8.92,-78.9,41.18
BFD,1984-01-24 06:12,7.8,1,7.8,-78.6401,41.8031
BDL,1984-01-24 10:40,9.33,1,9.33,-72.6825,41.9381
CEF,1984-01-24 12:00,9.0,1,9.0,-72.5348,42.193999999999996
RDG,1984-01-24 12:00,6.0,1,6.0,-75.9652,40.3785
