station,start_time,zr_hours,label,duration,lon,lat
EKQ,2008-12-16 06:56,1.32,0,2.08,-84.8561,36.8553
EKN,2008-12-16 07:56,0.53,0,0.0,-79.8528,38.8853
JKL,2008-12-16 08:04,1.22,0,14.88,-83.3144,37.5914
AVP,2008-12-16 08:11,5.28,0,28.32,-75.7227,41.3335
MPO,2008-12-16 08:38,9.77,1,28.25,-75.3794,41.1389
BWG,2008-12-16 08:48,4.68,0,9.08,-86.4197,36.9645
BKW,2008-12-16 11:29,0.87,0,0.37,-81.1242,37.7873
MDH,2008-12-16 13:30,1.35,0,13.6,-89.25,37.78
ROG,2008-12-16 13:57,2.97,0,27.58,-94.10700000000001,36.3724
HTS,2008-12-16 14:14,8.05,1,10.67,-82.555,38.365
HRO,2008-12-16 15:01,1.87,0,1.68,-93.1547,36.2615
LOU,2008-12-16 15:31,1.67,0,7.95,-85.6637,38.228
CRW,2008-12-16 16:39,1.98,0,1.25,-81.59,38.3794
CKB,2008-12-16 18:43,5.7,0,6.72,-80.2281,39.2966
PKB,2008-12-16 18:53,3.55,0,7.0,-81.4392,39.3451
MTO,2008-12-16 19:11,7.23,1,7.03,-88.2792,39.4779
IND,2008-12-16 19:33,0.13,0,0.0,-86.3048,39.7084
MRB,2008-12-16 19:35,8.42,1,10.13,-77.9847,39.4019
CMI,2008-12-16 19:53,4.47,0,6.0,-88.2778,40.0388
SPI,2008-12-16 20:03,4.4,0,4.82,-89.6839,39.8447
DAY,2008-12-16 20:24,4.12,0,9.53,-84.2186,39.9061
DEC,2008-12-16 20:41,5.93,0,5.47,-88.8657,39.8346
HUF,2008-12-16 21:13,5.12,0,6.08,-87.3076,39.4515
RSP,2008-12-16 21:18,9.78,1,16.93,-77.468,39.645
HGR,2008-12-16 21:22,6.08,1,10.08,-77.7297,39.7078
EVV,2008-12-16 21:40,1.9,0,9.48,-87.5205,38.0441
LAF,2008-12-16 22:40,4.03,0,3.43,-86.9333,40.4148
MIE,2008-12-16 23:07,5.8,0,5.77,-85.3958,40.2425
PIT,2008-12-16 23:12,0.92,0,0.65,-80.2329,40.4915
RYT,2008-12-16 23:13,6.58,1,7.67,-77.43,39.734
GUS,2008-12-16 23:29,3.03,0,2.68,-86.1521,40.6481
CPS,2008-12-16 23:37,0.88,0,0.27,-90.1562,38.5707
GEZ,2008-12-16 23:39,2.65,0,4.23,-85.8048,39.5831
UNO,2008-12-16 23:53,1.0,0,0.0,-91.9027,36.8784
LUK,2008-12-16 23:53,2.0,0,2.0,-84.4186,39.1033
BLV,2008-12-16 23:55,0.52,0,0.15,-89.8352,38.5452
AOO,2008-12-17 00:12,8.18,1,11.68,-78.32,40.2964
FWA,2008-12-17 00:21,3.32,0,5.67,-85.1871,40.978
ILN,2008-12-17 00:30,4.1,0,7.98,-83.8217,39.4203
CAK,2008-12-17 00:51,1.75,0,2.0,-81.4422,40.9161
HLG,2008-12-17 01:19,0.87,0,3.88,-80.6463,40.175
AOH,2008-12-17 01:27,3.85,0,3.92,-84.0267,40.7069
OSU,2008-12-17 01:53,2.0,0,5.0,-83.08,40.08
AGC,2008-12-17 02:07,1.12,0,1.37,-79.9217,40.3547
CLE,2008-12-17 02:09,1.95,0,7.48,-81.8528,41.405
EYE,2008-12-17 02:29,2.07,0,1.72,-86.2958,39.825
LWV,2008-12-17 02:29,1.03,0,1.4,-87.6055,38.7643
BKL,2008-12-17 02:35,3.33,0,6.9,-81.6833,41.5175
DUJ,2008-12-17 02:45,5.37,0,5.42,-78.9,41.18
LPR,2008-12-17 02:53,4.0,0,3.0,-82.1794,41.3461
POF,2008-12-17 02:53,2.0,0,1.0,-90.3249,36.7739
CMH,2008-12-17 02:54,3.12,0,5.38,-82.8808,39.9914
HZY,2008-12-17 03:37,4.22,0,3.27,-80.6955,41.778
FDY,2008-12-17 03:38,2.55,0,2.25,-83.6686,41.0136
ZZV,2008-12-17 03:53,1.0,0,0.0,-81.8921,39.9444
DFI,2008-12-17 04:06,0.42,0,0.0,-84.4288,41.3375
CEY,2008-12-17 04:09,1.12,0,1.9,-88.3728,36.6646
BMG,2008-12-17 04:12,1.03,0,0.87,-86.6167,39.146
TDZ,2008-12-17 04:53,1.0,0,0.0,-83.4764,41.5631
GKJ,2008-12-17 04:53,1.0,0,0.87,-80.2147,41.6265
UCP,2008-12-17 05:03,1.12,0,0.88,-80.4134,41.0253
UGN,2008-12-17 05:28,1.28,0,0.82,-87.8679,42.4222
ERI,2008-12-17 05:51,3.0,0,2.0,-80.18,42.08
MNN,2008-12-17 05:53,1.0,0,0.0,-83.0635,40.6162
SGH,2008-12-17 05:56,2.0,0,1.0,-83.8402,39.8403
HAO,2008-12-17 06:37,1.22,0,1.73,-84.5219,39.3638
FFO,2008-12-17 06:40,0.3,0,0.0,-84.0483,39.8261
CVG,2008-12-17 06:43,1.1,0,0.72,-84.6717,39.0431
MGY,2008-12-17 06:53,1.0,0,0.0,-84.2249,39.589
AKR,2008-12-17 07:08,0.47,0,0.25,-81.4669,41.0375
VTA,2008-12-17 07:54,2.0,0,1.0,-82.4618,40.0247
