station,start_time,zr_hours,label,duration,lon,lat
CVG,2007-02-13 06:45,16.78,1,19.3,-84.6717,39.0431
HUF,2007-02-13 06:50,6.92,1,7.57,-87.3076,39.4515
LUK,2007-02-13 07:53,9.0,1,20.0,-84.4186,39.1033
HAO,2007-02-13 10:18,11.7,1,13.23,-84.5219,39.3638
GEZ,2007-02-13 10:23,7.87,1,7.68,-85.8048,39.5831
ILN,2007-02-13 10:57,15.78,1,16.72,-83.8217,39.4203
BAK,2007-02-13 11:50,9.92,1,12.0,-85.8963,39.2619
MGY,2007-02-13 12:53,8.0,1,8.0,-84.2249,39.589
AGC,2007-02-13 13:57,10.85,1,21.02,-79.9217,40.3547
MGW,2007-02-13 14:04,6.15,1,22.35,-79.9163,39.6429
LHQ,2007-02-13 15:53,12.0,1,12.0,-82.6571,39.7556
ADW,2007-02-13 16:08,10.93,1,18.78,-76.867,38.8108
CMH,2007-02-13 16:54,6.57,1,8.95,-82.8808,39.9914
DAA,2007-02-13 17:03,6.2,1,18.93,-77.181,38.715
NHK,2007-02-13 17:10,19.0,1,19.7,-76.4118,38.286
NAK,2007-02-13 17:29,11.7,1,19.42,-76.4891,38.9913
ZZV,2007-02-13 17:53,12.0,1,15.0,-81.8921,39.9444
VTA,2007-02-13 17:54,12.0,1,11.0,-82.4618,40.0247
HLG,2007-02-13 18:00,9.15,1,16.28,-80.6463,40.175
NYG,2007-02-13 18:56,13.03,1,16.0,-77.3053,38.5017
CHO,2007-02-13 19:39,6.87,1,11.6,-78.4529,38.1386
LYH,2007-02-13 20:33,8.65,1,8.57,-79.2067,37.3208
PIT,2007-02-13 20:51,9.83,1,11.0,-80.2329,40.4915
BWI,2007-02-13 22:05,6.3,1,17.13,-76.6683,39.1754
RYT,2007-02-13 22:19,12.1,1,17.57,-77.43,39.734
RSP,2007-02-13 22:26,15.17,1,18.08,-77.468,39.645
PHL,2007-02-13 22:45,7.55,1,13.15,-75.2311,39.8683
LBE,2007-02-13 22:47,12.22,1,4.0,-79.4048,40.2759
VAY,2007-02-13 23:21,7.75,1,18.55,-74.8457,39.9429
PHD,2007-02-13 23:53,7.0,1,10.0,-81.4236,40.4719
JFK,2007-02-14 02:51,7.57,1,15.58,-73.7622,40.6386
DXR,2007-02-14 04:25,6.42,1,18.75,-73.48,41.37
FOK,2007-02-14 04:53,6.0,1,17.0,-72.6318,40.8436
ISP,2007-02-14 04:56,7.0,1,16.0,-73.1017,40.7939
