station,start_time,zr_hours,label,duration,lon,lat
CEY,2000-12-13 14:26,10.5,1,10.08,-88.3728,36.6646
PAH,2000-12-13 14:26,10.5,1,10.08,-88.7744,37.0563
CGI,2000-12-13 15:44,7.03,1,8.15,-89.5708,37.2253
MDH,2000-12-13 16:59,7.15,1,6.92,-89.25,37.78
FTK,2000-12-13 20:22,6.37,1,5.88,-85.9721,37.9071
GMU,2000-12-13 20:26,7.08,1,12.45,-82.3461,34.8461
HKY,2000-12-13 21:42,11.05,1,12.38,-81.3896,35.7412
MWA,2000-12-13 21:53,14.97,1,3.03,-89.0111,37.755
LOU,2000-12-13 21:53,7.12,1,8.12,-85.6637,38.228
AVL,2000-12-13 21:54,10.42,1,11.85,-82.5375,35.4319
FFT,2000-12-13 22:00,6.38,1,6.53,-84.9033,38.1847
CVG,2000-12-13 22:19,6.53,1,5.53,-84.6717,39.0431
LUK,2000-12-13 22:29,13.3,1,14.4,-84.4186,39.1033
GSP,2000-12-13 22:55,8.43,1,10.87,-82.2239,34.8847
MGY,2000-12-13 23:22,6.42,1,6.52,-84.2249,39.589
INT,2000-12-13 23:54,6.52,1,12.3,-80.222,36.1337
CHO,2000-12-14 00:15,9.92,1,11.63,-78.4529,38.1386
GSO,2000-12-14 00:19,8.48,1,11.58,-79.9436,36.0975
CMH,2000-12-14 00:28,7.92,1,8.38,-82.8808,39.9914
OSU,2000-12-14 00:44,8.65,1,8.15,-83.08,40.08
ROA,2000-12-14 00:57,8.23,1,7.95,-79.9737,37.3172
IAD,2000-12-14 01:26,10.33,1,10.95,-77.4473,38.9348
ADW,2000-12-14 01:30,10.02,1,10.42,-76.867,38.8108
DAA,2000-12-14 01:33,7.75,1,11.43,-77.181,38.715
LYH,2000-12-14 01:45,7.17,1,7.68,-79.2067,37.3208
MRB,2000-12-14 02:08,6.2,1,8.08,-77.9847,39.4019
DCA,2000-12-14 02:16,8.85,1,9.12,-77.0346,38.8472
AOO,2000-12-14 02:30,7.7,1,7.38,-78.32,40.2964
HGR,2000-12-14 02:40,6.57,1,7.52,-77.7297,39.7078
CAK,2000-12-14 02:51,6.75,1,9.0,-81.4422,40.9161
YNG,2000-12-14 03:04,6.45,1,5.78,-80.6739,41.2544
THV,2000-12-14 03:17,12.48,1,7.6,-76.873,39.917
PSB,2000-12-14 03:47,6.0,1,5.0,-78.0873,40.8844
UNV,2000-12-14 03:47,6.0,1,5.0,-77.85,40.85
MDT,2000-12-14 03:48,6.4,1,7.13,-76.7633,40.1936
RDG,2000-12-14 04:02,6.2,1,8.1,-75.9652,40.3785
SWF,2000-12-14 06:15,6.5,1,5.58,-74.1048,41.5041
DXR,2000-12-14 06:44,7.12,1,7.37,-73.48,41.37
MMK,2000-12-14 07:56,6.4,1,7.25,-72.83,41.51
BDL,2000-12-14 08:21,6.27,1,5.73,-72.6825,41.9381
PVD,2000-12-14 08:31,6.22,1,6.33,-71.4325,41.7219
FIG,2000-12-14 08:54,6.15,1,6.78,-78.4117,41.0467
