station,start_time,zr_hours,label,duration,lon,lat
DTN,2011-01-09 13:38,8.3,1,11.72,-93.745,32.5402
BAD,2011-01-09 13:55,2.4,0,11.22,-93.6626,32.5019
MLU,2011-01-09 14:18,11.63,1,15.58,-92.0377,32.5109
SHV,2011-01-09 14:36,2.32,0,10.33,-93.8244,32.4472
HKS,2011-01-09 15:06,6.25,1,18.78,-90.2225,32.3348
ELD,2011-01-09 15:24,8.28,1,13.95,-92.8133,33.221
TXK,2011-01-09 16:03,3.52,0,5.52,-93.991,33.4537
TKI,2011-01-09 17:10,0.58,0,0.08,-96.59,33.18
DEQ,2011-01-09 17:42,1.18,0,0.97,-94.3994,34.047
NMM,2011-01-09 18:17,4.97,0,9.65,-88.5556,32.5521
MEI,2011-01-09 18:25,4.27,0,8.78,-88.7511,32.3348
IDL,2011-01-09 19:15,2.38,0,9.27,-90.6789,33.4857
GLH,2011-01-09 19:15,2.87,0,9.27,-90.9856,33.4829
SWO,2011-01-09 20:17,1.72,0,1.75,-97.0857,36.1612
GOK,2011-01-09 20:25,0.47,0,0.0,-97.4156,35.8498
TIK,2011-01-09 20:41,0.23,0,0.0,-97.3866,35.4147
CBM,2011-01-09 20:55,3.1,0,14.13,-88.4438,33.6438
MCB,2011-01-09 20:57,3.88,0,3.93,-90.47,31.18
BHM,2011-01-09 22:32,8.78,1,16.35,-86.7449,33.5655
GGG,2011-01-09 22:39,2.02,0,1.23,-94.7115,32.384
JAN,2011-01-09 22:43,4.67,0,10.37,-90.08,32.32
END,2011-01-09 22:53,0.42,0,0.03,-97.9165,36.3392
CSM,2011-01-10 04:53,5.77,0,12.58,-99.2005,35.3398
GCK,2011-01-10 05:11,0.13,0,0.0,-100.7244,37.9275
BGD,2011-01-10 05:30,1.17,0,9.55,-101.3937,35.7009
GAG,2011-01-10 07:19,0.27,0,0.0,-99.7764,36.2955
HBR,2011-01-10 07:51,3.17,0,2.67,-99.0514,34.9913
SRC,2011-01-10 10:33,1.83,0,16.38,-91.74,35.21
CDS,2011-01-10 18:28,0.57,0,0.35,-100.2881,34.4339
