station,start_time,zr_hours,label,duration,lon,lat
ICT,2009-03-27 13:11,9.0,1,19.7,-97.43,37.65
EMP,2009-03-27 14:19,13.17,1,24.57,-96.1897,38.3306
PNC,2009-03-27 14:40,11.85,1,26.22,-97.1,36.73
WLD,2009-03-27 15:10,11.57,1,24.13,-97.0369,37.1681
FLV,2009-03-27 17:53,6.0,1,23.0,-94.9147,39.3683
FOE,2009-03-27 19:27,12.88,1,26.43,-95.6636,38.9509
AAO,2009-03-27 19:31,8.22,1,14.38,-97.22,37.75
LWC,2009-03-27 19:32,8.35,1,26.33,-95.2115,39.0077
IAB,2009-03-27 22:45,8.23,1,11.22,-97.2673,37.623000000000005
SWO,2009-03-28 02:19,6.05,1,10.57,-97.0857,36.1612
