station,start_time,zr_hours,label,duration,lon,lat
TOL,2020-01-18 10:30,1.2,0,1.17,-83.8014,41.5886
TDZ,2020-01-18 11:01,0.9,0,0.87,-83.4764,41.5631
JXN,2020-01-18 11:09,3.6,0,4.68,-84.4594,42.2598
SGH,2020-01-18 11:10,1.92,0,1.83,-83.8402,39.8403
BIV,2020-01-18 11:15,0.67,0,2.92,-86.0967,42.7461
GRR,2020-01-18 11:40,2.0,0,5.5,-85.52,42.88
PKB,2020-01-18 11:50,1.58,0,1.5,-81.4392,39.3451
ARB,2020-01-18 12:05,1.62,0,2.92,-83.7397,42.224
YIP,2020-01-18 12:15,1.5,0,2.5,-83.5304,42.2379
BJJ,2020-01-18 12:35,2.25,0,2.25,-81.8882,40.8748
DTW,2020-01-18 12:45,0.85,0,2.92,-83.33,42.23
LPR,2020-01-18 12:45,1.42,0,1.33,-82.1794,41.3461
PHD,2020-01-18 12:50,1.82,0,1.75,-81.4236,40.4719
MKG,2020-01-18 13:12,1.98,0,2.3,-86.2367,43.1711
AKR,2020-01-18 13:35,1.67,0,1.58,-81.4669,41.0375
CAK,2020-01-18 13:51,1.58,0,1.73,-81.4422,40.9161
PIT,2020-01-18 14:15,3.33,0,3.25,-80.2329,40.4915
EKN,2020-01-18 14:20,0.92,0,0.83,-79.8528,38.8853
AGC,2020-01-18 14:30,3.08,0,3.17,-79.9217,40.3547
YNG,2020-01-18 14:50,1.83,0,1.75,-80.6739,41.2544
UCP,2020-01-18 15:56,0.15,0,0.07,-80.4134,41.0253
