station,start_time,zr_hours,label,duration,lon,lat
RSL,2020-01-10 15:30,0.17,0,0.08,-98.8118,38.8721
HUT,2020-01-10 16:35,1.07,0,1.0,-97.8606,38.0655
CNK,2020-01-10 17:15,0.33,0,0.25,-97.65,39.55
FRI,2020-01-10 17:24,2.2,0,2.53,-96.7645,39.0526
SLN,2020-01-10 17:25,2.17,0,2.08,-97.6522,38.791
MHK,2020-01-10 17:30,3.5,0,4.25,-96.6778,39.1353
FNB,2020-01-10 18:25,1.97,0,2.37,-95.59200000000001,40.0788
EMP,2020-01-10 19:04,1.67,0,1.52,-96.1897,38.3306
FOE,2020-01-10 19:09,3.03,0,4.52,-95.6636,38.9509
TOP,2020-01-10 19:25,3.3,0,4.33,-95.62,39.07
STJ,2020-01-10 19:40,2.32,0,4.17,-94.9097,39.7719
MCI,2020-01-10 20:00,4.3,0,12.58,-94.7139,39.2976
LWC,2020-01-10 20:45,4.95,0,12.0,-95.2115,39.0077
OJC,2020-01-10 21:50,3.32,0,14.83,-94.7392,38.85
MKC,2020-01-10 22:30,1.53,0,13.92,-94.59299999999999,39.123000000000005
