station,start_time,zr_hours,label,duration,lon,lat
RWF,2019-12-28 10:30,3.0,0,6.17,-95.08200000000001,44.5469
SPW,2019-12-28 10:45,1.83,0,1.75,-95.2101,43.1682
FCM,2019-12-28 11:30,3.58,0,7.18,-93.4607,44.8261
MSP,2019-12-28 11:50,1.78,0,5.42,-93.2313,44.8854
EST,2019-12-28 11:52,2.22,0,3.22,-94.7476,43.4008
STP,2019-12-28 12:00,1.42,0,1.33,-93.06,44.9345
MIC,2019-12-28 12:33,1.28,0,1.12,-93.3511,45.0622
MCW,2019-12-28 12:39,1.38,0,1.35,-93.3261,43.1544
ANE,2019-12-28 12:45,1.63,0,1.08,-93.2102,45.1449
STC,2019-12-28 13:25,3.72,0,9.08,-94.0513,45.5433
