station,start_time,zr_hours,label,duration,lon,lat
DSM,1994-01-10 12:00,0.27,0,0.0,-93.6531,41.534
OTM,1994-01-10 13:00,0.55,0,1.0,-92.4446,41.1008
IRK,1994-01-10 13:00,2.0,0,3.0,-92.5433,40.0972
STL,1994-01-10 13:30,1.08,0,1.5,-90.3734,38.7524
SUS,1994-01-10 14:00,1.57,0,1.0,-90.6558,38.6572
TBN,1994-01-10 15:00,2.0,0,1.0,-92.1407,37.7416
LWD,1994-01-10 15:00,1.0,0,0.0,-93.9005,40.6306
SPI,1994-01-10 21:00,0.42,0,0.0,-89.6839,39.8447
HUF,1994-01-10 23:00,0.17,0,0.0,-87.3076,39.4515
DAY,1994-01-11 05:37,1.0,0,0.38,-84.2186,39.9061
LUK,1994-01-11 07:00,2.68,0,3.0,-84.4186,39.1033
