station,start_time,zr_hours,label,duration,lon,lat
NQA,1982-02-26 01:40,8.27,1,19.33,-89.8703,35.3567
PBF,1982-02-26 15:00,7.0,1,11.0,-91.9347,34.175
ATL,1982-02-26 16:26,13.15,1,18.57,-84.4418,33.6301
AHN,1982-02-26 17:38,8.78,1,19.37,-83.3264,33.9486
MGE,1982-02-26 20:27,9.77,1,17.55,-84.5163,33.9153
AND,1982-02-26 22:00,11.58,1,14.0,-82.7094,34.4946
FTY,1982-02-26 22:00,9.0,1,15.0,-84.52,33.78
FLO,1982-02-26 23:00,6.0,1,13.0,-79.7239,34.1854
RDU,1982-02-27 03:00,6.6,1,10.0,-78.7819,35.8922
GSP,1982-02-27 04:26,10.57,1,11.57,-82.2239,34.8847
GSO,1982-02-27 12:00,9.0,1,14.0,-79.9436,36.0975
DAN,1982-02-27 18:00,9.0,1,9.0,-79.3361,36.5729
