station,start_time,zr_hours,label,duration,lon,lat
ILN,2003-02-14 21:21,9.77,1,59.75,-83.8217,39.4203
EYE,2003-02-15 03:40,8.05,1,39.22,-86.2958,39.825
BAK,2003-02-15 11:30,13.65,1,36.38,-85.8963,39.2619
LUK,2003-02-15 13:09,8.97,1,46.3,-84.4186,39.1033
LEX,2003-02-15 19:11,27.77,1,34.72,-84.6058,38.0408
FFT,2003-02-15 19:36,30.0,1,35.28,-84.9033,38.1847
OFP,2003-02-15 19:54,29.0,1,53.12,-77.4366,37.7089
HTS,2003-02-15 20:38,16.8,1,48.63,-82.555,38.365
LYH,2003-02-15 21:01,10.92,1,36.57,-79.2067,37.3208
LOU,2003-02-15 23:19,14.83,1,32.57,-85.6637,38.228
DAN,2003-02-15 23:45,17.15,1,33.18,-79.3361,36.5729
BKW,2003-02-16 00:51,11.28,1,55.0,-81.1242,37.7873
ROA,2003-02-16 00:54,7.07,1,10.0,-79.9737,37.3172
BLF,2003-02-16 01:16,6.9,1,58.05,-81.2077,37.2958
INT,2003-02-16 02:54,13.0,1,28.0,-80.222,36.1337
EKN,2003-02-16 03:51,6.2,1,28.45,-79.8528,38.8853
RZZ,2003-02-16 03:54,23.0,1,33.0,-77.71,36.44
LFI,2003-02-16 03:55,7.07,1,7.07,-76.3605,37.0828
HKY,2003-02-16 08:53,11.0,1,20.0,-81.3896,35.7412
BUY,2003-02-16 08:54,11.0,1,23.0,-79.4749,36.0485
IGX,2003-02-16 09:56,13.0,1,25.0,-79.0642,35.9333
HOP,2003-02-16 10:15,13.67,1,13.67,-87.4962,36.6686
AVL,2003-02-16 10:54,8.0,1,12.0,-82.5375,35.4319
CRW,2003-02-16 12:33,17.38,1,25.35,-81.59,38.3794
AKH,2003-02-16 13:54,8.0,1,27.0,-81.1558,35.1967
GMU,2003-02-16 14:14,9.0,1,12.77,-82.3461,34.8461
GSP,2003-02-16 14:44,6.53,1,11.57,-82.2239,34.8847
EQY,2003-02-16 14:53,14.0,1,17.0,-80.6206,35.0169
UZA,2003-02-16 15:20,7.77,1,14.57,-81.0572,34.9878
CLT,2003-02-16 16:51,7.0,1,14.0,-80.9543,35.2226
JQF,2003-02-16 20:15,14.0,1,15.33,-80.7091,35.3878
RWI,2003-02-16 21:53,8.0,1,16.0,-77.8919,35.8562
GED,2003-02-16 22:18,17.48,1,22.6,-75.3589,38.6892
