station,start_time,zr_hours,label,duration,lon,lat
MIE,2003-02-22 18:53,15.82,1,43.0,-85.3958,40.2425
ART,2003-02-22 20:56,16.0,1,17.0,-76.0262,43.9888
GTB,2003-02-22 20:58,17.95,1,17.95,-75.7195,44.0556
AFN,2003-02-22 23:52,10.98,1,12.52,-72.003,42.8051
ROC,2003-02-22 23:54,7.0,1,13.0,-77.6767,43.1167
ORH,2003-02-22 23:54,10.0,1,14.0,-71.8757,42.2673
IAG,2003-02-23 01:53,8.0,1,8.0,-78.9462,43.1073
BUF,2003-02-23 02:54,6.0,1,9.0,-78.7358,42.9408
AUG,2003-02-23 02:57,13.75,1,19.68,-69.8,44.32
IZG,2003-02-23 03:11,7.37,1,11.9,-70.9479,43.9911
OLD,2003-02-23 05:53,7.03,1,17.0,-68.6743,44.9525
BGR,2003-02-23 05:53,7.03,1,17.0,-68.8281,44.8074
MSS,2003-02-23 06:53,6.0,1,7.0,-74.8456,44.9358
FVE,2003-02-23 18:39,7.35,1,16.23,-68.3127,47.2855
