station,start_time,zr_hours,label,duration,lon,lat
PWA,2015-02-16 01:42,7.92,1,11.18,-97.6471,35.5342
LIT,2015-02-16 02:32,10.95,1,14.35,-92.2357,34.7273
HOT,2015-02-16 03:00,9.65,1,11.63,-93.0962,34.478
LRF,2015-02-16 03:58,11.0,1,11.52,-92.1465,34.9168
MEM,2015-02-16 06:25,8.32,1,13.48,-89.985,35.0611
AWM,2015-02-16 06:29,8.27,1,10.4,-90.2344,35.1351
PBF,2015-02-16 07:32,7.02,1,9.75,-91.9347,34.175
MKL,2015-02-16 08:00,6.42,1,9.88,-88.9167,35.5931
BNA,2015-02-16 09:42,7.93,1,13.18,-86.6892,36.1189
MQY,2015-02-16 09:56,6.0,1,10.0,-86.5201,36.009
CSV,2015-02-16 10:34,10.53,1,15.32,-85.085,35.9513
MSL,2015-02-16 15:05,7.02,1,7.8,-87.5996,34.7438
OQT,2015-02-16 16:25,9.28,1,10.65,-84.2336,36.023
TYS,2015-02-16 16:39,14.12,1,14.23,-83.9858,35.8181
GVL,2015-02-16 16:53,8.18,1,10.7,-83.8303,34.2719
GRD,2015-02-16 19:11,10.65,1,12.75,-82.16,34.25
CEU,2015-02-16 20:26,6.65,1,7.62,-82.8868,34.6719
GMU,2015-02-16 20:53,6.35,1,9.28,-82.3461,34.8461
CLT,2015-02-16 21:27,7.57,1,9.42,-80.9543,35.2226
AND,2015-02-16 21:29,8.62,1,8.77,-82.7094,34.4946
FBG,2015-02-16 21:40,10.7,1,14.4,-78.9367,35.1318
AKH,2015-02-16 22:28,6.33,1,10.4,-81.1558,35.1967
RDU,2015-02-16 22:51,6.27,1,12.33,-78.7819,35.8922
UZA,2015-02-17 00:06,7.67,1,8.8,-81.0572,34.9878
EQY,2015-02-17 01:09,6.28,1,8.73,-80.6206,35.0169
FAY,2015-02-17 01:41,7.82,1,11.82,-78.8803,34.9912
LBT,2015-02-17 02:41,6.77,1,10.87,-79.06,34.61
POB,2015-02-17 02:45,6.93,1,10.38,-79.0145,35.1709
EWN,2015-02-17 03:22,6.42,1,10.75,-77.0472,35.0675
GDP,2015-02-17 09:59,7.82,1,7.82,-104.8098,31.8331
