station,start_time,zr_hours,label,duration,lon,lat
JST,2015-01-03 13:06,6.13,1,7.8,-78.8339,40.3161
YIP,2015-01-03 13:14,6.33,1,6.33,-83.5304,42.2379
GRR,2015-01-03 14:51,6.57,1,20.03,-85.52,42.88
LAN,2015-01-03 15:05,8.65,1,20.9,-84.58,42.78
IAG,2015-01-03 17:37,7.48,1,7.48,-78.9462,43.1073
MMK,2015-01-03 22:51,6.45,1,10.28,-72.83,41.51
HFD,2015-01-03 23:26,8.95,1,9.98,-72.6494,41.7367
ORH,2015-01-04 01:54,7.0,1,7.0,-71.8757,42.2673
AFN,2015-01-04 03:52,9.23,1,10.57,-72.003,42.8051
MHT,2015-01-04 03:53,6.35,1,11.0,-71.4358,42.9328
MSS,2015-01-04 04:33,11.43,1,13.7,-74.8456,44.9358
