station,start_time,zr_hours,label,duration,lon,lat
BRL,2006-02-16 01:53,8.0,1,15.0,-91.1255,40.7729
MLI,2006-02-16 02:59,5.4,0,19.45,-90.5075,41.4485
DPA,2006-02-16 03:25,6.48,1,24.47,-88.2486,41.9078
DVN,2006-02-16 03:52,11.0,1,18.0,-90.5948,41.6133
ARR,2006-02-16 04:01,3.52,0,25.37,-88.48,41.77
IOW,2006-02-16 05:52,3.0,0,9.0,-91.5445,41.6394
PIA,2006-02-16 06:22,1.27,0,1.0,-89.6839,40.6675
STJ,2006-02-16 10:16,2.2,0,3.37,-94.9097,39.7719
MHK,2006-02-16 11:52,1.78,0,1.47,-96.6778,39.1353
CID,2006-02-16 11:52,1.0,0,0.0,-91.7246,41.8829
IRK,2006-02-16 12:41,4.53,0,5.38,-92.5433,40.0972
LWD,2006-02-16 12:53,3.0,0,2.0,-93.9005,40.6306
FOE,2006-02-16 13:05,2.8,0,2.53,-95.6636,38.9509
MKC,2006-02-16 13:33,3.97,0,3.72,-94.59299999999999,39.123000000000005
LXT,2006-02-16 13:53,4.0,0,4.0,-94.3714,38.9597
OTM,2006-02-16 14:53,3.0,0,4.0,-92.4446,41.1008
OJC,2006-02-16 15:13,2.45,0,1.8,-94.7392,38.85
IXD,2006-02-16 15:57,1.53,0,0.93,-94.8903,38.8309
FLV,2006-02-16 16:12,0.23,0,0.0,-94.9147,39.3683
MCI,2006-02-16 16:12,0.23,0,0.0,-94.7139,39.2976
UIN,2006-02-16 19:26,1.47,0,1.02,-91.1946,39.9428
