station,start_time,zr_hours,label,duration,lon,lat
F39,1988-01-06 13:00,9.0,1,13.0,-96.6667,33.7167
GYI,1988-01-06 13:00,9.0,1,13.0,-96.6737,33.7141
SHV,1988-01-06 13:00,6.75,1,10.0,-93.8244,32.4472
IDL,1988-01-07 00:00,12.5,1,12.5,-90.6789,33.4857
GWO,1988-01-07 03:00,8.57,1,12.0,-90.0847,33.4943
CBM,1988-01-07 04:15,10.75,1,10.75,-88.4438,33.6438
NMM,1988-01-07 06:00,6.88,1,9.0,-88.5556,32.5521
JAN,1988-01-07 07:00,8.25,1,10.0,-90.08,32.32
CHS,1988-01-07 14:39,9.58,1,11.35,-80.0405,32.8986
SVN,1988-01-07 14:46,6.63,1,12.23,-81.146,32.01
NBC,1988-01-07 15:00,7.25,1,11.58,-80.7232,32.4774
MYR,1988-01-07 16:02,10.38,1,11.38,-78.93,33.68
GSB,1988-01-08 02:00,6.82,1,7.0,-77.9606,35.3394
