station,start_time,zr_hours,label,duration,lon,lat
WST,2022-02-25 13:20,2.25,0,2.33,-71.7989,41.3497
UUU,2022-02-25 13:48,0.95,0,0.87,-71.2815,41.5324
DXR,2022-02-25 14:05,1.8,0,2.08,-73.48,41.37
MMK,2022-02-25 14:30,2.17,0,4.0,-72.83,41.51
PVD,2022-02-25 15:48,0.57,0,0.53,-71.4325,41.7219
MGJ,2022-02-25 16:25,0.75,0,0.67,-74.265,41.5092
PSF,2022-02-25 16:29,0.68,0,0.6,-73.2892,42.4272
BAF,2022-02-25 16:35,0.58,0,1.5,-72.7161,42.1578
POU,2022-02-25 16:53,0.22,0,0.2,-73.8842,41.6266
ORE,2022-02-25 17:15,0.62,0,0.58,-72.2886,42.5701
ORH,2022-02-25 17:40,0.5,0,0.42,-71.8757,42.2673
FIT,2022-02-25 18:00,0.2,0,0.08,-71.7558,42.5519
