station,start_time,zr_hours,label,duration,lon,lat
DAY,2022-02-03 04:58,6.78,1,10.03,-84.2186,39.9061
OSU,2022-02-03 06:30,14.95,1,16.25,-83.08,40.08
CAK,2022-02-03 06:37,2.68,0,4.72,-81.4422,40.9161
FFO,2022-02-03 07:07,4.38,0,4.22,-84.0483,39.8261
ILN,2022-02-03 07:30,7.43,1,7.92,-83.8217,39.4203
MGY,2022-02-03 08:20,4.35,0,5.17,-84.2249,39.589
UCP,2022-02-03 08:25,1.58,0,2.25,-80.4134,41.0253
CMH,2022-02-03 08:32,7.02,1,6.97,-82.8808,39.9914
PHD,2022-02-03 09:10,8.0,1,8.83,-81.4236,40.4719
VTA,2022-02-03 09:50,6.92,1,12.17,-82.4618,40.0247
ZZV,2022-02-03 10:50,10.47,1,11.37,-81.8921,39.9444
