station,start_time,zr_hours,label,duration,lon,lat
OKC,2017-01-13 09:20,8.82,1,51.42,-97.6006,35.3889
SGF,2017-01-13 09:29,11.0,1,11.6,-93.3897,37.2397
BVO,2017-01-13 10:22,9.83,1,38.18,-96.0112,36.7625
JLN,2017-01-13 10:29,9.58,1,40.43,-94.4952,37.1522
CFV,2017-01-13 10:50,4.6,0,28.75,-95.5719,37.094
SWO,2017-01-13 10:50,11.02,1,46.67,-97.0857,36.1612
TUL,2017-01-13 10:53,12.77,1,33.72,-95.8881,36.1984
PWA,2017-01-13 10:55,9.72,1,43.55,-97.6471,35.5342
LAW,2017-01-13 11:15,0.5,0,0.75,-98.4166,34.5677
TIK,2017-01-13 11:58,9.37,1,27.98,-97.3866,35.4147
PNC,2017-01-13 13:05,5.08,0,34.95,-97.1,36.73
