station,start_time,zr_hours,label,duration,lon,lat
BUF,2017-12-22 12:38,11.55,1,26.7,-78.7358,42.9408
ITH,2017-12-22 14:13,6.7,1,6.7,-76.4584,42.49100000000001
HFD,2017-12-22 17:00,9.75,1,27.75,-72.6494,41.7367
MMK,2017-12-23 00:15,8.77,1,18.83,-72.83,41.51
BDL,2017-12-23 00:18,11.18,1,19.2,-72.6825,41.9381
ORH,2017-12-23 01:00,13.37,1,20.0,-71.8757,42.2673
OWD,2017-12-23 01:06,9.92,1,18.82,-71.1733,42.1912
ROC,2017-12-23 01:30,7.7,1,15.83,-77.6767,43.1167
LWM,2017-12-23 03:10,9.57,1,18.33,-71.1234,42.7172
BOS,2017-12-23 03:50,7.4,1,16.25,-71.0097,42.3606
BVY,2017-12-23 03:53,10.28,1,17.28,-70.9161,42.5841
BED,2017-12-23 03:55,14.02,1,19.08,-71.289,42.47
VSF,2017-12-23 06:50,6.47,1,13.0,-72.5173,43.3436
MPV,2017-12-23 09:35,9.38,1,12.58,-72.5623,44.2035
LEB,2017-12-23 10:00,7.92,1,11.45,-72.3042,43.6261
FIT,2017-12-23 12:00,8.75,1,9.92,-71.7558,42.5519
AFN,2017-12-23 12:05,8.67,1,10.42,-72.003,42.8051
MHT,2017-12-23 12:19,8.77,1,8.77,-71.4358,42.9328
AUG,2017-12-23 12:25,9.65,1,11.75,-69.8,44.32
PWM,2017-12-23 12:50,8.3,1,8.5,-70.3044,43.6424
DAW,2017-12-23 13:15,8.35,1,8.52,-70.92,43.28
IWI,2017-12-23 15:14,6.82,1,8.02,-69.7126,43.9614
