station,start_time,zr_hours,label,duration,lon,lat
TOL,1982-01-22 22:00,6.02,1,7.0,-83.8014,41.5886
MKG,1982-01-22 22:00,7.0,1,11.0,-86.2367,43.1711
PIT,1982-01-22 22:54,6.58,1,7.1,-80.2329,40.4915
LWB,1982-01-22 23:00,14.0,1,14.0,-80.3995,37.8583
GSO,1982-01-22 23:00,10.1,1,18.0,-79.9436,36.0975
DAN,1982-01-22 23:00,21.0,1,21.0,-79.3361,36.5729
MSN,1982-01-22 23:00,7.0,1,7.0,-89.3453,43.1406
NHK,1982-01-23 00:00,7.02,1,13.0,-76.4118,38.286
FCI,1982-01-23 00:21,10.73,1,18.65,-77.5248,37.4064
RIC,1982-01-23 00:21,10.73,1,18.65,-77.3234,37.5115
DUJ,1982-01-23 01:25,7.07,1,8.58,-78.9,41.18
AVL,1982-01-23 06:00,8.52,1,9.0,-82.5375,35.4319
IAG,1982-01-23 06:00,7.0,1,7.0,-78.9462,43.1073
