station,start_time,end_time,zr_hours,label,duration
GFK,1989-11-04 12:00,1989-11-04 13:00,0.18,0,1.0
INL,1989-11-05 03:00,1989-11-05 03:00,0.0,0,0.0
MWN,1989-11-08 09:00,1989-11-09 06:00,3.0,0,21.0
JMS,1989-11-09 06:00,1989-11-09 06:00,0.0,0,0.0
PSB,1989-11-10 13:20,1989-11-10 13:20,0.0,0,0.0
UNV,1989-11-10 13:20,1989-11-10 13:20,0.0,0,0.0
CYOW,1989-11-14 01:09,1989-11-14 04:45,2.2,0,3.6
HUL,1989-11-14 12:00,1989-11-14 12:00,0.0,0,0.0
CAR,1989-11-14 15:18,1989-11-15 02:00,8.7,1,10.7
JXN,1989-11-16 04:00,1989-11-16 04:00,0.0,0,0.0
INL,1989-11-19 14:00,1989-11-19 14:00,0.0,0,0.0
FTK,1989-11-22 12:44,1989-11-22 12:44,0.0,0,0.0
SDF,1989-11-22 14:02,1989-11-22 18:00,2.5,0,3.97
LOU,1989-11-22 14:14,1989-11-22 16:00,1.77,0,1.77
DAN,1989-11-23 00:00,1989-11-23 03:00,2.25,0,3.0
GSO,1989-11-23 00:00,1989-11-23 08:00,8.0,1,8.0
FCI,1989-11-23 01:00,1989-11-23 04:00,3.0,0,3.0
RIC,1989-11-23 01:00,1989-11-23 04:00,3.0,0,3.0
INT,1989-11-23 01:00,1989-11-23 04:00,3.0,0,3.0
ROA,1989-11-23 01:00,1989-11-23 05:00,3.25,0,4.0
PKB,1989-11-23 03:00,1989-11-23 03:00,0.0,0,0.0
NHK,1989-11-23 04:00,1989-11-23 04:00,0.0,0,0.0
SBY,1989-11-23 05:00,1989-11-23 07:00,2.0,0,2.0
FSD,1989-11-26 07:55,1989-11-26 07:55,0.0,0,0.0
LEB,1989-11-26 13:00,1989-11-26 13:00,0.0,0,0.0
CYOW,1989-11-28 04:25,1989-11-28 15:00,4.53,0,10.58
GFL,1989-11-28 05:00,1989-11-28 06:00,1.0,0,1.0
MSS,1989-11-28 05:00,1989-11-28 10:00,5.0,0,5.0
MPV,1989-11-28 06:00,1989-11-28 10:00,2.48,0,4.0
PBG,1989-11-28 06:00,1989-11-28 06:00,0.0,0,0.0
PLN,1989-11-28 09:00,1989-11-28 09:00,0.0,0,0.0
LEB,1989-11-28 09:00,1989-11-28 09:00,0.0,0,0.0
LAN,1989-11-28 12:00,1989-11-28 12:00,0.0,0,0.0
HUL,1989-11-28 16:05,1989-11-28 16:05,0.0,0,0.0
CAR,1989-11-28 17:00,1989-11-28 20:10,1.58,0,3.17
BJI,1989-12-04 11:00,1989-12-04 11:00,0.0,0,0.0
AUG,1989-12-07 01:00,1989-12-07 05:33,0.35,0,4.55
VTN,1989-12-07 09:00,1989-12-07 09:00,0.0,0,0.0
