station,start_time,end_time,zr_hours,label,duration
IKW,1994-11-01 18:00,1994-11-01 18:00,0.0,0,0.0
MBS,1994-11-01 18:00,1994-11-01 18:00,0.0,0,0.0
SYF,1994-11-04 05:00,1994-11-04 07:00,1.42,0,2.0
GLD,1994-11-04 05:00,1994-11-04 07:00,1.07,0,2.0
CBK,1994-11-04 05:00,1994-11-04 07:00,1.42,0,2.0
MWN,1994-11-07 04:00,1994-11-07 04:00,0.0,0,0.0
OFF,1994-11-19 13:00,1994-11-19 13:00,0.0,0,0.0
EST,1994-11-19 23:00,1994-11-19 23:00,0.0,0,0.0
RST,1994-11-20 00:00,1994-11-20 00:00,0.0,0,0.0
GLD,1994-11-20 04:00,1994-11-20 14:20,4.27,0,10.33
SYF,1994-11-20 04:00,1994-11-20 14:20,10.33,1,10.33
LBF,1994-11-20 04:00,1994-11-20 05:00,1.0,0,1.0
CBK,1994-11-20 04:00,1994-11-20 14:20,10.33,1,10.33
ATY,1994-11-20 13:22,1994-11-20 14:26,1.07,0,1.07
ABR,1994-11-20 15:07,1994-11-20 15:07,0.0,0,0.0
RDR,1994-11-21 06:00,1994-11-21 06:00,0.0,0,0.0
MWN,1994-11-22 00:00,1994-11-22 03:00,3.0,0,3.0
EST,1994-11-27 11:00,1994-11-27 13:00,1.0,0,2.0
MKG,1994-11-27 17:00,1994-11-27 17:00,0.0,0,0.0
TVC,1994-11-27 20:00,1994-11-27 20:00,0.0,0,0.0
IKW,1994-11-27 20:00,1994-11-27 20:00,0.0,0,0.0
MBS,1994-11-27 20:00,1994-11-27 20:00,0.0,0,0.0
JST,1994-11-27 21:00,1994-11-28 03:00,4.17,0,6.0
LNS,1994-11-27 22:00,1994-11-28 00:00,2.0,0,2.0
MDT,1994-11-27 22:00,1994-11-28 00:00,2.0,0,2.0
BFD,1994-11-27 22:13,1994-11-28 00:00,1.72,0,1.78
BUF,1994-11-27 23:00,1994-11-27 23:00,0.0,0,0.0
IAG,1994-11-27 23:00,1994-11-28 01:00,1.58,0,2.0
RDG,1994-11-27 23:00,1994-11-27 23:00,0.0,0,0.0
AVP,1994-11-27 23:09,1994-11-27 23:09,0.0,0,0.0
ABE,1994-11-27 23:24,1994-11-28 02:00,2.6,0,2.6
IPT,1994-11-27 23:35,1994-11-28 01:22,1.2,0,1.78
ITH,1994-11-28 00:00,1994-11-28 03:00,0.5,0,3.0
CXY,1994-11-28 00:00,1994-11-28 00:00,0.0,0,0.0
ROC,1994-11-28 00:00,1994-11-28 01:00,0.3,0,1.0
UNV,1994-11-28 01:08,1994-11-28 01:08,0.0,0,0.0
PSB,1994-11-28 01:08,1994-11-28 01:08,0.0,0,0.0
POU,1994-11-28 03:00,1994-11-28 04:00,1.0,0,1.0
BGM,1994-11-28 03:00,1994-11-28 05:00,1.0,0,2.0
ART,1994-11-28 03:00,1994-11-28 03:00,0.0,0,0.0
SYR,1994-11-28 03:00,1994-11-28 07:00,3.0,0,4.0
ELM,1994-11-28 04:00,1994-11-28 04:00,0.0,0,0.0
GTB,1994-11-28 04:00,1994-11-28 06:00,2.0,0,2.0
MSS,1994-11-28 06:00,1994-11-28 13:00,6.23,1,7.0
GFL,1994-11-28 08:00,1994-11-28 14:00,6.0,1,6.0
BTV,1994-11-28 10:00,1994-11-28 12:00,0.88,0,2.0
PBG,1994-11-28 10:00,1994-11-28 11:00,0.1,0,1.0
LEB,1994-11-28 12:00,1994-11-28 14:00,2.0,0,2.0
AUG,1994-11-28 14:57,1994-11-28 20:35,4.03,0,5.63
