station,start_time,end_time,zr_hours,label,duration
CYYL,2015-10-10 04:46,2015-10-10 06:38,1.88,0,1.87
CYGX,2015-10-10 14:00,2015-10-10 18:00,4.35,0,4.0
CYBQ,2015-10-10 17:02,2015-10-10 17:02,0.18,0,0.0
CYBQ,2015-10-12 13:36,2015-10-13 19:24,2.03,0,29.8
CYBQ,2015-10-14 22:53,2015-10-14 23:04,0.28,0,0.18
CYYQ,2015-10-19 20:37,2015-10-19 21:00,1.17,0,0.38
CYFO,2015-10-20 14:53,2015-10-20 17:00,2.85,0,2.12
ABH,2015-10-22 13:21,2015-10-22 13:32,0.3,0,0.18
CYBQ,2015-10-22 23:39,2015-10-22 23:41,0.05,0,0.03
CYGX,2015-10-28 17:45,2015-10-28 19:00,1.87,0,1.25
CYVO,2015-11-01 10:09,2015-11-01 10:25,0.28,0,0.27
CYNM,2015-11-01 14:00,2015-11-02 14:49,7.45,1,24.82
MWN,2015-11-01 14:49,2015-11-01 21:50,2.02,0,7.02
CYER,2015-11-01 22:03,2015-11-01 23:32,1.48,0,1.48
CYNA,2015-11-01 23:33,2015-11-02 00:32,1.03,0,0.98
CYBQ,2015-11-02 05:08,2015-11-02 05:50,0.73,0,0.7
CYPO,2015-11-03 01:14,2015-11-03 02:47,0.77,0,1.55
CYPH,2015-11-03 04:20,2015-11-05 05:04,2.63,0,48.73
CYPX,2015-11-03 19:27,2015-11-03 19:49,0.38,0,0.37
CYNM,2015-11-04 11:15,2015-11-04 13:21,0.82,0,2.1
CYKP,2015-11-04 11:35,2015-11-04 12:32,0.7,0,0.95
CYDN,2015-11-04 14:39,2015-11-04 14:40,0.03,0,0.02
CYBV,2015-11-04 15:10,2015-11-04 17:00,2.83,0,1.83
CYTL,2015-11-05 00:57,2015-11-05 23:23,4.12,0,22.43
CYPX,2015-11-05 11:31,2015-11-05 14:51,1.95,0,3.33
CZMD,2015-11-05 12:00,2015-11-05 13:00,2.0,0,1.0
CYGL,2015-11-05 13:28,2015-11-05 15:00,2.17,0,1.53
CYGW,2015-11-05 18:28,2015-11-05 23:17,3.1,0,4.82
CYAH,2015-11-05 18:54,2015-11-05 22:15,2.05,0,3.35
CYBC,2015-11-05 19:25,2015-11-05 19:25,0.32,0,0.0
CYPO,2015-11-06 01:22,2015-11-06 01:55,0.4,0,0.55
CYLH,2015-11-06 06:48,2015-11-06 06:48,0.02,0,0.0
CYZV,2015-11-06 07:00,2015-11-06 07:00,0.3,0,0.0
CYGV,2015-11-06 07:59,2015-11-06 09:28,1.5,0,1.48
CYWK,2015-11-06 08:33,2015-11-06 12:00,3.18,0,3.45
CYKL,2015-11-06 10:37,2015-11-06 13:09,0.9,0,2.53
CZUM,2015-11-06 12:36,2015-11-06 14:55,1.93,0,2.32
CYYR,2015-11-06 16:51,2015-11-06 19:00,2.5,0,2.15
CYVP,2015-11-06 19:19,2015-11-06 22:00,3.52,0,2.68
CYNM,2015-11-06 20:17,2015-11-07 08:38,1.6,0,12.35
CYQX,2015-11-06 20:40,2015-11-06 21:00,1.33,0,0.33
CYLU,2015-11-06 21:28,2015-11-06 22:00,15.53,1,0.53
CYDP,2015-11-06 22:07,2015-11-07 00:00,10.88,1,1.88
CYHD,2015-11-07 03:33,2015-11-07 03:49,0.28,0,0.27
CYXR,2015-11-07 06:27,2015-11-07 17:04,0.85,0,10.62
CYAH,2015-11-07 10:11,2015-11-07 12:47,0.77,0,2.6
CYGL,2015-11-07 20:35,2015-11-08 00:00,3.57,0,3.42
CYNA,2015-11-09 15:11,2015-11-10 02:55,1.7,0,11.73
CYMU,2015-11-09 16:38,2015-11-09 16:38,0.37,0,0.0
CYGW,2015-11-10 00:06,2015-11-10 00:07,0.12,0,0.02
CYLH,2015-11-10 08:18,2015-11-11 00:18,1.27,0,16.0
CYGL,2015-11-11 07:42,2015-11-11 13:25,5.35,0,5.72
IML,2015-11-11 14:01,2015-11-11 14:01,0.2,0,0.0
CZMD,2015-11-11 16:00,2015-11-11 16:00,1.0,0,0.0
CZSJ,2015-11-12 01:48,2015-11-13 11:29,1.52,0,33.68
CYTL,2015-11-12 10:06,2015-11-14 03:16,0.97,0,41.17
CYTS,2015-11-12 13:00,2015-11-14 06:00,10.58,1,41.0
MWN,2015-11-12 20:57,2015-11-13 03:52,6.87,1,6.92
