station,start_time,end_time,zr_hours,label,duration
CYTH,2020-10-11 00:00,2020-10-11 04:00,4.05,0,4.0
CYYL,2020-10-11 04:44,2020-10-11 05:00,0.32,0,0.27
CYYQ,2020-10-11 12:02,2020-10-11 14:00,2.13,0,1.97
CYIK,2020-10-12 20:35,2020-10-12 21:00,15.42,1,0.42
BFF,2020-10-18 04:00,2020-10-18 08:37,0.75,0,4.62
RAP,2020-10-21 15:00,2020-10-22 06:55,2.05,0,15.92
PHP,2020-10-22 04:00,2020-10-23 00:40,3.1,0,20.67
AKO,2020-10-25 08:40,2020-10-25 09:10,0.58,0,0.5
LIC,2020-10-25 09:35,2020-10-25 10:30,1.0,0,0.92
LHX,2020-10-25 13:28,2020-10-25 23:30,0.85,0,10.03
PUB,2020-10-25 13:53,2020-10-25 14:10,0.35,0,0.28
MCK,2020-10-25 14:20,2020-10-25 14:35,0.32,0,0.25
ITR,2020-10-25 14:44,2020-10-25 18:45,1.87,0,4.02
LAA,2020-10-25 15:50,2020-10-25 23:11,2.38,0,7.35
RIL,2020-10-25 17:25,2020-10-25 17:55,0.57,0,0.5
TAD,2020-10-25 18:26,2020-10-25 21:45,2.2,0,3.32
ALS,2020-10-26 02:20,2020-10-26 03:50,1.53,0,1.5
CYDN,2020-10-28 14:07,2020-10-28 14:47,0.77,0,0.67
CYMO,2020-11-01 02:05,2020-11-01 02:05,0.02,0,0.0
CGF,2020-11-01 20:45,2020-11-01 21:45,1.67,0,1.0
CYQA,2020-11-01 23:27,2020-11-01 23:32,0.1,0,0.08
CYBQ,2020-11-01 23:49,2020-11-02 01:00,2.12,0,1.18
CYMT,2020-11-02 01:05,2020-11-02 01:07,0.05,0,0.03
CYOY,2020-11-02 01:36,2020-11-02 01:52,0.37,0,0.27
CYBN,2020-11-02 01:59,2020-11-02 02:12,0.45,0,0.22
CYTS,2020-11-02 17:51,2020-11-02 18:00,0.47,0,0.15
CYYL,2020-11-02 20:12,2020-11-02 21:05,0.98,0,0.88
CYXR,2020-11-02 22:42,2020-11-02 23:00,0.37,0,0.3
CYIV,2020-11-03 02:00,2020-11-03 02:00,0.73,0,0.0
CYNA,2020-11-03 04:47,2020-11-03 04:50,0.12,0,0.05
CYCA,2020-11-03 08:46,2020-11-03 08:47,0.08,0,0.02
ALB,2020-11-03 08:55,2020-11-03 11:20,1.12,0,2.42
CYXR,2020-11-03 23:49,2020-11-04 00:04,0.27,0,0.25
CYBQ,2020-11-04 04:34,2020-11-04 05:06,0.63,0,0.53
CYFO,2020-11-04 12:50,2020-11-04 13:00,0.98,0,0.17
CYYL,2020-11-04 19:30,2020-11-04 21:03,1.32,0,1.55
CYTL,2020-11-04 19:38,2020-11-04 22:32,0.8,0,2.9
CYTH,2020-11-04 23:05,2020-11-05 00:00,1.92,0,0.92
CYKP,2020-11-04 23:57,2020-11-05 00:01,0.2,0,0.07
CYGX,2020-11-05 02:01,2020-11-05 02:01,0.73,0,0.0
CYER,2020-11-05 02:35,2020-11-05 05:10,1.65,0,2.58
CYPO,2020-11-05 05:01,2020-11-05 09:43,0.5,0,4.7
CYKL,2020-11-05 17:18,2020-11-05 18:01,0.85,0,0.72
CYBV,2020-11-05 18:00,2020-11-05 19:00,2.0,0,1.0
CYGW,2020-11-05 19:27,2020-11-05 20:15,0.77,0,0.8
CYYR,2020-11-05 19:55,2020-11-05 21:00,1.65,0,1.08
CYFT,2020-11-05 20:45,2020-11-05 21:00,13.25,1,0.25
CYNE,2020-11-06 00:23,2020-11-06 04:06,3.33,0,3.72
CYLH,2020-11-06 04:26,2020-11-06 06:30,1.48,0,2.07
CYKP,2020-11-06 06:38,2020-11-06 06:38,0.22,0,0.0
CZMD,2020-11-06 10:00,2020-11-06 12:00,3.0,0,2.0
CYNM,2020-11-06 13:03,2020-11-06 14:01,1.05,0,0.97
CYMT,2020-11-06 14:00,2020-11-06 14:04,0.08,0,0.07
CYTQ,2020-11-06 14:50,2020-11-06 14:50,0.17,0,0.0
CYKL,2020-11-07 11:43,2020-11-07 12:02,0.42,0,0.32
CYTL,2020-11-08 10:22,2020-11-09 12:07,2.63,0,25.75
CYDN,2020-11-08 11:28,2020-11-09 02:26,10.22,1,14.97
CZMD,2020-11-08 12:00,2020-11-09 02:00,6.0,1,14.0
CYKP,2020-11-08 15:07,2020-11-08 15:35,0.87,0,0.47
XWA,2020-11-08 17:43,2020-11-08 19:30,1.07,0,1.78
CYGL,2020-11-08 19:00,2020-11-09 06:28,10.6,1,11.47
CYAT,2020-11-08 20:28,2020-11-09 00:28,0.93,0,4.0
CYPH,2020-11-08 22:11,2020-11-08 22:27,0.28,0,0.27
CYBR,2020-11-08 23:29,2020-11-08 23:29,0.32,0,0.0
CYAH,2020-11-09 00:56,2020-11-09 01:30,0.58,0,0.57
CYZV,2020-11-09 01:47,2020-11-09 04:00,2.65,0,2.22
CYER,2020-11-09 03:01,2020-11-09 21:06,4.97,0,18.08
CYNE,2020-11-09 07:02,2020-11-10 03:53,8.2,1,20.85
CYGV,2020-11-09 07:14,2020-11-09 07:55,0.7,0,0.68
ICR,2020-11-09 08:53,2020-11-09 09:32,0.97,0,0.65
CYGW,2020-11-09 09:41,2020-11-09 13:07,2.52,0,3.43
CYNA,2020-11-09 11:00,2020-11-09 11:06,0.25,0,0.1
CYPO,2020-11-09 11:27,2020-11-09 12:31,0.82,0,1.07
ATY,2020-11-09 12:28,2020-11-09 15:39,1.48,0,3.18
MHE,2020-11-09 12:50,2020-11-09 15:03,1.53,0,2.22
HON,2020-11-09 13:07,2020-11-09 13:18,0.4,0,0.18
CYMU,2020-11-09 13:49,2020-11-09 16:05,1.27,0,2.27
ODX,2020-11-09 14:41,2020-11-10 11:11,1.52,0,20.5
BBW,2020-11-09 14:49,2020-11-09 15:53,1.12,0,1.07
CYBV,2020-11-09 15:38,2020-11-09 15:38,0.37,0,0.0
AXN,2020-11-09 15:53,2020-11-09 16:12,1.0,0,0.32
PKD,2020-11-09 16:01,2020-11-09 19:25,1.58,0,3.4
CYKL,2020-11-09 20:19,2020-11-11 19:25,6.25,1,47.1
CZUM,2020-11-09 20:40,2020-11-10 03:47,3.03,0,7.12
GRI,2020-11-09 23:16,2020-11-10 13:53,3.35,0,14.62
HSI,2020-11-09 23:35,2020-11-10 11:53,6.13,1,12.3
HLC,2020-11-10 00:49,2020-11-10 03:53,2.33,0,3.07
SUX,2020-11-10 01:42,2020-11-10 14:52,9.18,1,13.17
TQE,2020-11-10 02:54,2020-11-10 09:16,6.5,1,6.37
EST,2020-11-10 03:04,2020-11-10 19:52,6.93,1,16.8
DDC,2020-11-10 03:41,2020-11-10 04:02,0.48,0,0.35
SPW,2020-11-10 04:53,2020-11-10 17:27,7.68,1,12.57
OFK,2020-11-10 05:26,2020-11-10 13:56,4.4,0,8.5
CYYW,2020-11-10 05:34,2020-11-10 05:37,0.08,0,0.05
LNK,2020-11-10 05:36,2020-11-10 17:02,2.67,0,11.43
MCW,2020-11-10 05:49,2020-11-11 00:37,7.58,1,18.8
CWN,2020-11-10 06:30,2020-11-10 06:55,0.43,0,0.42
CYYR,2020-11-10 07:17,2020-11-10 07:17,0.5,0,0.0
CYLH,2020-11-10 07:45,2020-11-10 07:45,0.07,0,0.0
RST,2020-11-10 08:43,2020-11-11 01:54,8.4,1,17.18
ABH,2020-11-10 09:21,2020-11-10 13:21,1.08,0,4.0
RSL,2020-11-10 11:26,2020-11-10 11:26,0.15,0,0.0
EAU,2020-11-10 13:03,2020-11-10 14:30,0.78,0,1.45
CNK,2020-11-10 13:15,2020-11-10 13:36,0.45,0,0.35
CYRL,2020-11-10 14:13,2020-11-10 14:13,0.33,0,0.0
FCM,2020-11-10 16:05,2020-11-10 20:13,1.97,0,4.13
MSP,2020-11-10 16:10,2020-11-10 23:02,4.2,0,6.87
ANE,2020-11-10 17:58,2020-11-10 17:58,0.45,0,0.0
STP,2020-11-10 21:31,2020-11-10 22:28,1.32,0,0.95
CYTL,2020-11-10 22:48,2020-11-11 04:24,4.02,0,5.6
HYR,2020-11-10 23:49,2020-11-11 01:20,1.5,0,1.52
CYIV,2020-11-11 02:00,2020-11-11 06:27,4.1,0,4.45
CYYU,2020-11-11 02:20,2020-11-11 03:00,1.67,0,0.67
CMX,2020-11-11 02:46,2020-11-11 04:53,2.15,0,2.12
CYNE,2020-11-11 06:00,2020-11-11 07:10,0.63,0,1.17
CYKP,2020-11-11 06:43,2020-11-12 00:12,0.9,0,17.48
CYPO,2020-11-11 07:39,2020-11-12 05:23,2.6,0,21.73
RHI,2020-11-11 08:04,2020-11-11 08:04,0.2,0,0.0
CYWK,2020-11-11 08:50,2020-11-11 13:00,3.1,0,4.17
CYAT,2020-11-11 09:48,2020-11-11 10:18,0.55,0,0.5
CYMO,2020-11-11 10:29,2020-11-11 12:40,0.37,0,2.18
CYYR,2020-11-11 17:14,2020-11-11 20:39,2.4,0,3.42
CYAY,2020-11-11 18:07,2020-11-11 18:07,0.27,0,0.0
CYMH,2020-11-11 20:44,2020-11-11 23:11,1.67,0,2.45
CYNM,2020-11-11 21:05,2020-11-11 21:05,0.15,0,0.0
CYER,2020-11-11 21:31,2020-11-11 22:23,0.88,0,0.87
CYCA,2020-11-11 22:31,2020-11-12 00:46,1.52,0,2.25
CYCA,2020-11-13 06:49,2020-11-13 07:09,0.35,0,0.33
ITH,2020-11-13 11:20,2020-11-13 11:25,0.17,0,0.08
DDH,2020-11-13 11:30,2020-11-13 11:55,0.45,0,0.42
VSF,2020-11-13 13:45,2020-11-13 13:55,0.23,0,0.17
HIE,2020-11-14 03:55,2020-11-14 04:00,0.17,0,0.08
CYQK,2020-11-14 15:24,2020-11-14 17:00,1.32,0,1.6
CYRL,2020-11-14 19:10,2020-11-14 19:10,0.15,0,0.0
CYGV,2020-11-14 20:23,2020-11-14 20:23,0.15,0,0.0
CYDN,2020-11-15 02:47,2020-11-15 03:16,0.52,0,0.48
CYAY,2020-11-15 10:23,2020-11-15 10:47,0.42,0,0.4
CYYB,2020-11-15 11:13,2020-11-16 10:24,0.38,0,23.18
CYTS,2020-11-15 11:15,2020-11-15 11:15,0.37,0,0.0
CYYU,2020-11-15 13:31,2020-11-15 13:31,0.22,0,0.0
CYUY,2020-11-15 14:54,2020-11-15 16:10,1.68,0,1.27
CYVO,2020-11-15 15:09,2020-11-15 17:00,1.42,0,1.85
CYHD,2020-11-15 15:38,2020-11-15 16:36,0.92,0,0.97
CYTL,2020-11-15 15:57,2020-11-15 19:35,2.45,0,3.63
CYER,2020-11-15 16:46,2020-11-16 05:45,2.27,0,12.98
CZMD,2020-11-15 18:00,2020-11-15 18:00,1.0,0,0.0
CYMO,2020-11-15 21:31,2020-11-15 21:38,0.15,0,0.12
CYLH,2020-11-15 21:51,2020-11-16 00:32,2.35,0,2.68
CYNM,2020-11-15 22:47,2020-11-15 23:39,0.5,0,0.87
GLR,2020-11-16 01:33,2020-11-16 01:33,0.13,0,0.0
MWN,2020-11-16 01:53,2020-11-16 03:49,2.98,0,1.93
CYOY,2020-11-16 02:20,2020-11-16 02:49,0.53,0,0.48
CYGV,2020-11-16 07:13,2020-11-16 13:36,0.42,0,6.38
CYBC,2020-11-16 09:01,2020-11-16 09:11,0.18,0,0.17
CYNA,2020-11-16 11:12,2020-11-16 11:18,0.12,0,0.1
CYGW,2020-11-16 19:45,2020-11-16 19:45,0.02,0,0.0
CYMH,2020-11-16 21:14,2020-11-16 21:15,0.03,0,0.02
CYAY,2020-11-16 21:25,2020-11-16 21:32,0.13,0,0.12
CWSA,2020-11-19 05:01,2020-11-19 05:18,0.18,0,0.28
CZSJ,2020-11-19 09:24,2020-11-19 11:16,0.87,0,1.87
CYAT,2020-11-19 09:55,2020-11-19 11:57,1.68,0,2.03
CYMO,2020-11-19 09:58,2020-11-19 10:04,0.2,0,0.1
CZMD,2020-11-19 13:00,2020-11-19 13:00,1.0,0,0.0
CYTL,2020-11-19 13:45,2020-11-19 15:35,1.27,0,1.83
CYKQ,2020-11-19 15:00,2020-11-19 15:00,1.0,0,0.0
XWA,2020-11-19 15:22,2020-11-19 15:51,0.48,0,0.48
FAR,2020-11-20 00:27,2020-11-20 00:27,0.38,0,0.0
CYGW,2020-11-20 00:51,2020-11-20 14:10,1.0,0,13.32
CYAH,2020-11-20 01:33,2020-11-20 22:08,5.07,0,20.58
AXN,2020-11-20 02:55,2020-11-20 03:01,0.3,0,0.1
CYER,2020-11-20 03:12,2020-11-20 06:24,0.7,0,3.2
CYRJ,2020-11-20 05:00,2020-11-20 05:00,0.3,0,0.0
CYPO,2020-11-20 07:16,2020-11-20 07:16,0.15,0,0.0
CYOY,2020-11-20 13:32,2020-11-21 08:21,1.23,0,18.82
CYAY,2020-11-20 20:21,2020-11-21 14:08,0.87,0,17.78
CYWK,2020-11-21 04:31,2020-11-21 04:50,0.33,0,0.32
CYGV,2020-11-21 06:03,2020-11-21 08:36,0.95,0,2.55
MIC,2020-11-22 09:25,2020-11-22 09:25,0.22,0,0.0
BFD,2020-11-22 14:06,2020-11-22 14:53,0.7,0,0.78
ELZ,2020-11-22 14:49,2020-11-22 15:09,0.48,0,0.33
