station,start_time,end_time,zr_hours,label,duration
HEQ,1993-10-08 16:37,1993-10-08 16:37,0.38,0,0.0
BKL,1993-11-01 12:00,1993-11-01 12:00,1.0,0,0.0
CDR,1993-11-12 16:00,1993-11-12 17:00,2.0,0,1.0
VTN,1993-11-12 16:00,1993-11-12 20:00,0.67,0,4.0
ANW,1993-11-12 16:00,1993-11-12 22:00,7.0,1,6.0
ATY,1993-11-12 19:34,1993-11-13 01:00,6.43,1,5.43
PIR,1993-11-12 19:58,1993-11-12 19:58,0.03,0,0.0
AXN,1993-11-12 23:00,1993-11-13 04:28,5.72,0,5.47
CYOW,1993-11-13 14:29,1993-11-13 17:00,2.58,0,2.52
MSS,1993-11-13 16:00,1993-11-13 16:00,0.63,0,0.0
MWN,1993-11-14 06:00,1993-11-14 06:00,1.0,0,0.0
MWN,1993-11-18 00:00,1993-11-18 00:00,1.0,0,0.0
SAW,1993-11-21 13:00,1993-11-21 15:00,3.0,0,2.0
LNK,1993-11-24 00:00,1993-11-25 00:00,9.62,1,24.0
PUB,1993-11-24 01:19,1993-11-24 05:40,4.68,0,4.35
CYOW,1993-11-24 01:24,1993-11-24 02:14,1.13,0,0.83
TOP,1993-11-24 07:00,1993-11-25 04:00,7.55,1,21.0
OFF,1993-11-24 19:00,1993-11-24 19:00,0.67,0,0.0
GFL,1993-11-24 21:00,1993-11-24 22:00,1.0,0,1.0
FOE,1993-11-25 03:00,1993-11-25 03:00,1.0,0,0.0
HRO,1993-11-25 03:32,1993-11-26 05:00,8.27,1,25.47
F39,1993-11-25 05:00,1993-11-25 23:00,23.0,1,18.0
GYI,1993-11-25 05:00,1993-11-25 23:00,23.0,1,18.0
DSM,1993-11-25 09:00,1993-11-25 09:00,0.05,0,0.0
RST,1993-11-25 10:00,1993-11-25 11:00,1.07,0,1.0
MSP,1993-11-25 10:06,1993-11-25 10:06,0.22,0,0.0
UIN,1993-11-25 13:00,1993-11-26 06:00,0.53,0,17.0
TYR,1993-11-25 13:00,1993-11-25 19:00,3.0,0,6.0
ABI,1993-11-25 13:00,1993-11-25 13:00,0.37,0,0.0
LSE,1993-11-25 13:00,1993-11-25 15:00,2.33,0,2.0
EAU,1993-11-25 13:00,1993-11-25 15:00,0.67,0,2.0
ACT,1993-11-25 14:00,1993-11-26 06:00,4.28,0,16.0
DFW,1993-11-25 15:01,1993-11-25 15:01,0.2,0,0.0
AFW,1993-11-25 17:00,1993-11-25 17:00,1.0,0,0.0
MLC,1993-11-25 17:30,1993-11-25 21:00,3.13,0,3.5
ADM,1993-11-25 19:00,1993-11-25 19:00,1.0,0,0.0
FSM,1993-11-25 19:37,1993-11-26 04:00,8.38,1,8.38
HLR,1993-11-25 21:00,1993-11-26 05:00,4.42,0,8.0
GRK,1993-11-25 22:00,1993-11-26 05:00,3.53,0,7.0
SGF,1993-11-25 22:00,1993-11-26 03:00,5.23,0,5.0
ATW,1993-11-26 00:00,1993-11-26 00:00,1.0,0,0.0
TBN,1993-11-26 00:00,1993-11-26 03:00,11.83,1,3.0
GRB,1993-11-26 01:00,1993-11-26 01:00,0.25,0,0.0
VIH,1993-11-26 01:00,1993-11-26 03:00,0.42,0,2.0
FYV,1993-11-26 01:34,1993-11-26 04:00,2.13,0,2.43
CLL,1993-11-26 02:00,1993-11-26 11:00,5.83,0,9.0
MKG,1993-11-26 02:00,1993-11-26 04:00,0.73,0,2.0
ATT,1993-11-26 03:00,1993-11-26 09:00,1.25,0,6.0
GRR,1993-11-26 03:00,1993-11-26 04:00,1.08,0,1.0
SPI,1993-11-26 03:00,1993-11-26 10:00,2.67,0,7.0
SUS,1993-11-26 04:00,1993-11-26 04:00,1.0,0,0.0
STL,1993-11-26 04:00,1993-11-26 09:18,5.53,0,5.3
PIA,1993-11-26 05:00,1993-11-26 09:00,5.0,0,4.0
IKW,1993-11-26 06:00,1993-11-27 08:00,4.0,0,26.0
MBS,1993-11-26 06:00,1993-11-27 08:00,2.32,0,26.0
LRF,1993-11-26 10:00,1993-11-26 12:00,0.98,0,2.0
RFD,1993-11-26 11:00,1993-11-26 11:00,0.7,0,0.0
HTL,1993-11-26 12:00,1993-11-26 14:00,3.0,0,2.0
PLN,1993-11-26 12:00,1993-11-26 12:00,0.48,0,0.0
SAW,1993-11-26 13:00,1993-11-26 13:00,1.0,0,0.0
CMX,1993-11-26 13:00,1993-11-26 13:00,0.17,0,0.0
ANJ,1993-11-26 16:00,1993-11-26 17:00,1.12,0,1.0
MIE,1993-11-27 02:00,1993-11-27 02:00,1.0,0,0.0
DAY,1993-11-27 08:00,1993-11-27 09:00,2.0,0,1.0
CVG,1993-11-27 08:43,1993-11-27 09:00,0.98,0,0.28
FFO,1993-11-27 09:40,1993-11-27 09:40,0.17,0,0.0
MFD,1993-11-27 14:00,1993-11-27 14:00,0.17,0,0.0
BKL,1993-11-27 18:52,1993-11-27 20:00,1.13,0,1.13
CAK,1993-11-28 00:00,1993-11-28 00:00,0.65,0,0.0
MWN,1993-11-28 05:00,1993-11-28 12:00,6.0,1,7.0
AXN,1993-12-01 17:00,1993-12-02 09:00,1.67,0,16.0
PKD,1993-12-01 18:00,1993-12-01 18:00,1.0,0,0.0
INL,1993-12-01 19:00,1993-12-01 20:00,1.08,0,1.0
DLH,1993-12-01 21:00,1993-12-01 21:00,0.48,0,0.0
AUW,1993-12-02 02:00,1993-12-02 02:00,0.3,0,0.0
MBG,1993-12-03 06:00,1993-12-03 06:00,1.0,0,0.0
DIK,1993-12-03 08:00,1993-12-03 08:00,0.28,0,0.0
MLT,1993-12-03 12:35,1993-12-03 12:35,0.42,0,0.0
SUX,1993-12-03 16:00,1993-12-03 16:00,0.1,0,0.0
EST,1993-12-03 18:00,1993-12-03 19:00,2.0,0,1.0
MPV,1993-12-05 09:00,1993-12-05 10:00,1.53,0,1.0
RDR,1993-12-05 14:00,1993-12-05 14:00,0.47,0,0.0
DLH,1993-12-05 19:00,1993-12-05 19:00,0.38,0,0.0
PKD,1993-12-05 20:00,1993-12-05 20:00,1.0,0,0.0
AUG,1993-12-07 12:18,1993-12-07 12:18,0.32,0,0.0
ISN,1993-12-09 12:00,1993-12-09 15:00,2.0,0,3.0
MOT,1993-12-09 15:00,1993-12-09 15:00,0.37,0,0.0
MIB,1993-12-09 15:00,1993-12-09 17:00,0.8,0,2.0
FAR,1993-12-09 20:00,1993-12-09 21:00,0.73,0,1.0
PSM,1993-12-12 00:14,1993-12-12 01:00,1.22,0,0.77
PWM,1993-12-12 01:10,1993-12-12 03:15,0.7,0,2.08
AUG,1993-12-12 01:32,1993-12-12 05:00,2.82,0,3.47
NHZ,1993-12-12 01:40,1993-12-12 02:00,1.08,0,0.33
SUX,1993-12-13 15:00,1993-12-13 15:00,0.63,0,0.0
EWB,1993-12-13 16:00,1993-12-13 16:00,1.0,0,0.0
EST,1993-12-13 17:00,1993-12-13 22:00,6.0,1,5.0
OLD,1993-12-13 21:00,1993-12-14 11:00,6.93,1,14.0
BGR,1993-12-13 21:00,1993-12-14 11:00,6.93,1,14.0
STC,1993-12-14 00:00,1993-12-14 01:00,1.68,0,1.0
MSP,1993-12-14 01:00,1993-12-14 04:00,3.3,0,3.0
HUL,1993-12-14 01:31,1993-12-14 01:31,0.48,0,0.0
GRI,1993-12-15 00:00,1993-12-15 04:00,2.2,0,4.0
LNK,1993-12-15 01:00,1993-12-15 08:00,0.68,0,7.0
CNK,1993-12-15 07:00,1993-12-15 07:00,1.0,0,0.0
GLD,1993-12-15 13:20,1993-12-16 15:00,2.37,0,25.67
CBK,1993-12-15 13:20,1993-12-16 15:00,4.67,0,25.67
SYF,1993-12-15 13:20,1993-12-16 15:00,4.67,0,25.67
RCA,1993-12-16 08:51,1993-12-16 11:00,3.15,0,2.15
LNK,1993-12-16 16:00,1993-12-16 16:00,0.2,0,0.0
DDC,1993-12-16 16:00,1993-12-16 16:00,0.18,0,0.0
HTL,1993-12-17 20:00,1993-12-17 20:00,0.53,0,0.0
FNT,1993-12-18 00:00,1993-12-18 00:00,0.07,0,0.0
LNS,1993-12-18 12:20,1993-12-18 13:00,1.67,0,0.67
AZO,1993-12-18 19:00,1993-12-18 19:00,1.0,0,0.0
BDL,1993-12-19 07:00,1993-12-19 08:00,1.58,0,1.0
BGR,1993-12-19 14:00,1993-12-19 15:00,2.0,0,1.0
OLD,1993-12-19 14:00,1993-12-19 15:00,2.0,0,1.0
HUL,1993-12-19 15:25,1993-12-19 15:25,0.58,0,0.0
CON,1993-12-21 08:30,1993-12-21 09:00,0.7,0,0.5
CAR,1993-12-21 22:00,1993-12-21 22:00,0.1,0,0.0
SSI,1993-12-22 20:17,1993-12-22 20:42,0.57,0,0.42
AMG,1993-12-22 20:40,1993-12-22 20:40,0.33,0,0.0
BIS,1993-12-25 16:00,1993-12-25 16:00,0.37,0,0.0
CEY,1993-12-28 02:02,1993-12-28 12:00,9.02,1,9.97
PAH,1993-12-28 02:02,1993-12-28 12:00,9.02,1,9.97
