station,start_time,end_time,zr_hours,label,duration
AKO,2006-10-10 17:06,2006-10-10 17:06,0.0,0,0.0
STK,2006-10-10 17:06,2006-10-10 17:06,0.0,0,0.0
DIK,2006-10-11 01:56,2006-10-11 01:56,0.0,0,0.0
AKO,2006-10-18 02:48,2006-10-18 06:00,0.85,0,3.2
STK,2006-10-18 02:48,2006-10-18 06:00,0.85,0,3.2
HUL,2006-11-02 14:53,2006-11-02 14:53,0.0,0,0.0
APN,2006-11-04 21:09,2006-11-04 21:27,0.3,0,0.3
AIA,2006-11-10 16:30,2006-11-10 16:53,0.35,0,0.38
APN,2006-11-11 03:00,2006-11-11 08:54,0.87,0,5.9
UGN,2006-11-11 07:35,2006-11-11 08:02,0.28,0,0.45
RIL,2006-11-12 06:13,2006-11-12 06:13,0.0,0,0.0
FVE,2006-11-12 08:14,2006-11-13 03:09,13.95,1,18.92
APN,2006-11-13 23:54,2006-11-13 23:54,0.0,0,0.0
GSH,2006-11-16 23:37,2006-11-17 00:53,1.27,0,1.27
MBS,2006-11-17 01:37,2006-11-17 03:16,1.37,0,1.65
ARB,2006-11-17 02:16,2006-11-17 03:06,0.73,0,0.83
APN,2006-11-17 02:32,2006-11-17 03:28,0.67,0,0.93
ADG,2006-11-17 02:43,2006-11-17 04:31,0.62,0,1.8
BMI,2006-11-18 06:34,2006-11-18 06:47,0.22,0,0.22
APN,2006-11-19 01:54,2006-11-19 04:38,0.5,0,2.73
VPZ,2006-11-19 13:43,2006-11-19 14:58,0.85,0,1.25
BJJ,2006-11-20 02:56,2006-11-20 03:10,0.23,0,0.23
LEX,2006-11-20 06:58,2006-11-20 07:10,0.2,0,0.2
LOZ,2006-11-20 11:21,2006-11-20 11:21,0.0,0,0.0
HIE,2006-11-22 12:38,2006-11-22 12:38,0.0,0,0.0
BKB,2006-11-22 13:21,2006-11-22 13:21,0.0,0,0.0
RSP,2006-11-22 23:03,2006-11-23 09:13,9.62,1,10.17
MPO,2006-11-23 06:39,2006-11-23 07:19,0.67,0,0.67
BGM,2006-11-23 11:53,2006-11-23 11:53,0.0,0,0.0
SPW,2006-11-26 14:53,2006-11-27 03:53,2.0,0,13.0
FSD,2006-11-27 00:00,2006-11-27 06:56,6.47,1,6.93
EST,2006-11-27 00:52,2006-11-27 04:52,4.0,0,4.0
HUL,2006-11-27 18:51,2006-11-27 19:35,0.73,0,0.73
CAR,2006-11-27 22:46,2006-11-27 23:05,0.32,0,0.32
