station,start_time,end_time,zr_hours,label,duration
LIC,2009-10-08 13:26,2009-10-08 13:26,0.3,0,0.0
DEN,2009-10-08 15:05,2009-10-08 15:05,0.15,0,0.0
AFF,2009-10-09 00:16,2009-10-09 00:16,0.03,0,0.0
LIC,2009-10-10 04:55,2009-10-11 14:55,6.8,1,34.0
ITR,2009-10-10 08:14,2009-10-11 09:06,3.73,0,24.87
TAD,2009-10-10 09:14,2009-10-11 05:54,7.22,1,20.67
LHX,2009-10-10 10:31,2009-10-10 15:53,4.37,0,5.37
DEN,2009-10-10 10:35,2009-10-10 10:53,0.7,0,0.3
FCS,2009-10-10 10:59,2009-10-11 15:55,1.13,0,28.93
LAA,2009-10-10 11:40,2009-10-10 15:26,3.93,0,3.77
PUB,2009-10-10 11:53,2009-10-10 12:53,1.2,0,1.0
AFF,2009-10-10 13:17,2009-10-10 16:55,4.53,0,3.63
COS,2009-10-10 15:08,2009-10-11 10:27,8.85,1,19.32
PUB,2009-10-11 15:59,2009-10-11 16:20,0.43,0,0.35
STK,2009-10-11 19:02,2009-10-11 19:53,0.97,0,0.85
AKO,2009-10-11 19:02,2009-10-11 19:53,0.97,0,0.85
LHX,2009-10-12 00:53,2009-10-12 04:53,4.42,0,4.0
VTN,2009-10-13 18:09,2009-10-13 19:52,1.97,0,1.72
CYWG,2009-10-16 12:36,2009-10-16 13:00,0.87,0,0.4
FCS,2009-10-26 01:16,2009-10-26 01:16,0.65,0,0.0
GJT,2009-10-28 03:24,2009-10-28 03:24,0.42,0,0.0
DEN,2009-10-28 11:33,2009-10-28 12:11,1.33,0,0.63
LIC,2009-10-28 14:38,2009-10-28 14:47,0.28,0,0.15
STK,2009-10-28 21:37,2009-10-28 23:14,0.75,0,1.62
AKO,2009-10-28 21:37,2009-10-28 23:14,0.75,0,1.62
TAD,2009-10-29 06:27,2009-10-29 07:54,1.85,0,1.45
ITR,2009-10-29 15:07,2009-10-29 15:07,1.77,0,0.0
CYLU,2009-11-01 19:08,2009-11-01 19:08,0.48,0,0.0
HIE,2009-11-02 05:52,2009-11-02 05:52,0.52,0,0.0
CYSB,2009-11-02 09:47,2009-11-02 10:00,0.72,0,0.22
CYMH,2009-11-04 01:11,2009-11-04 07:43,2.38,0,6.53
CYBN,2009-11-04 05:51,2009-11-04 05:51,0.03,0,0.0
CYAY,2009-11-04 06:35,2009-11-04 07:04,0.55,0,0.48
CWCA,2009-11-04 19:50,2009-11-04 19:50,0.17,0,0.0
MGW,2009-11-05 06:35,2009-11-05 06:58,0.53,0,0.38
CYXR,2009-11-05 12:40,2009-11-05 12:59,0.33,0,0.32
CYKF,2009-11-05 23:00,2009-11-05 23:29,0.42,0,0.48
CYSC,2009-11-06 00:34,2009-11-06 00:47,0.23,0,0.22
CYXR,2009-11-07 05:02,2009-11-07 05:14,0.32,0,0.2
CYUY,2009-11-07 06:10,2009-11-07 06:55,0.83,0,0.75
CYVO,2009-11-07 08:35,2009-11-07 09:00,0.82,0,0.42
CYRJ,2009-11-07 17:40,2009-11-07 17:40,0.23,0,0.0
CYBG,2009-11-07 20:22,2009-11-08 05:00,1.2,0,8.63
CYAH,2009-11-08 01:52,2009-11-08 21:55,1.3,0,20.05
CYIK,2009-11-08 13:37,2009-11-08 14:00,0.95,0,0.38
CYTH,2009-11-12 11:33,2009-11-12 11:33,0.45,0,0.0
CYGX,2009-11-12 15:30,2009-11-12 16:32,1.42,0,1.03
CYYR,2009-11-12 22:18,2009-11-13 00:00,2.57,0,1.7
CYAY,2009-11-13 07:17,2009-11-13 07:22,0.22,0,0.08
CWCA,2009-11-14 08:09,2009-11-14 08:09,0.38,0,0.0
AFF,2009-11-14 10:55,2009-11-14 19:35,1.4,0,8.67
COS,2009-11-14 12:24,2009-11-15 07:16,4.25,0,18.87
GCK,2009-11-15 17:45,2009-11-15 17:54,0.73,0,0.15
CYIK,2009-11-15 20:00,2009-11-15 21:00,1.52,0,1.0
CZUM,2009-11-16 00:06,2009-11-16 00:19,0.43,0,0.22
CYYR,2009-11-16 08:45,2009-11-16 10:00,1.72,0,1.25
WLD,2009-11-16 21:54,2009-11-16 22:54,1.53,0,1.0
CYMH,2009-11-17 02:58,2009-11-17 05:00,0.48,0,2.03
CYOY,2009-11-20 10:48,2009-11-20 11:00,0.37,0,0.2
CYWK,2009-11-20 12:48,2009-11-20 13:00,1.2,0,0.2
OFF,2009-11-20 13:03,2009-11-20 13:03,0.18,0,0.0
MWN,2009-11-21 11:47,2009-11-21 12:52,3.12,0,1.08
OFF,2009-11-21 13:48,2009-11-21 13:55,0.18,0,0.12
CYYR,2009-11-23 16:18,2009-11-23 16:18,0.15,0,0.0
CYPH,2009-11-24 17:00,2009-11-24 17:00,0.25,0,0.0
CYAH,2009-11-26 05:08,2009-11-26 08:00,3.03,0,2.87
DBQ,2009-11-26 08:03,2009-11-26 09:36,1.83,0,1.55
BRL,2009-11-26 09:33,2009-11-26 11:23,1.15,0,1.83
CYAY,2009-11-26 10:44,2009-11-27 04:00,3.98,0,17.27
DVN,2009-11-26 10:46,2009-11-26 10:52,1.1,0,0.1
PIA,2009-11-26 13:54,2009-11-26 13:54,0.18,0,0.0
CYBX,2009-11-26 20:00,2009-11-26 20:00,0.43,0,0.0
CMX,2009-11-26 20:32,2009-11-26 20:32,0.3,0,0.0
DAY,2009-11-27 09:56,2009-11-27 10:56,0.98,0,1.0
SGH,2009-11-27 10:48,2009-11-27 10:56,0.48,0,0.13
ILN,2009-11-27 11:15,2009-11-27 12:06,0.97,0,0.85
HTS,2009-11-27 11:21,2009-11-27 16:30,1.0,0,5.15
CYPQ,2009-11-27 11:47,2009-11-27 12:10,0.4,0,0.38
CYNM,2009-11-27 13:17,2009-11-27 14:00,0.85,0,0.72
CYHA,2009-11-27 15:11,2009-11-27 20:31,1.92,0,5.33
JST,2009-11-27 23:54,2009-11-27 23:54,0.43,0,0.0
CYOY,2009-11-28 03:58,2009-11-28 04:00,0.25,0,0.03
CYSC,2009-11-28 08:00,2009-11-28 08:10,0.18,0,0.17
CYYR,2009-11-28 12:37,2009-11-28 14:00,2.25,0,1.38
CYKL,2009-11-29 03:43,2009-11-29 04:00,0.82,0,0.28
CYNC,2009-11-29 17:00,2009-11-29 18:00,1.45,0,1.0
CYWA,2009-11-30 00:18,2009-11-30 02:07,0.4,0,1.82
GDP,2009-11-30 07:19,2009-12-02 07:51,7.38,1,48.53
CYFT,2009-11-30 10:00,2009-11-30 11:00,2.0,0,1.0
MLT,2009-11-30 11:19,2009-11-30 11:53,0.98,0,0.57
HUL,2009-11-30 13:35,2009-11-30 13:53,0.47,0,0.3
CYYQ,2009-11-30 17:00,2009-11-30 17:00,0.55,0,0.0
CYDF,2009-12-01 00:22,2009-12-01 01:00,0.93,0,0.63
MIB,2009-12-01 13:10,2009-12-01 13:45,0.7,0,0.58
BFD,2009-12-01 13:21,2009-12-01 13:53,1.02,0,0.53
GFK,2009-12-01 17:53,2009-12-01 18:12,0.63,0,0.32
HIB,2009-12-02 00:43,2009-12-02 01:24,0.75,0,0.68
PKD,2009-12-02 07:45,2009-12-02 07:53,0.27,0,0.13
FDR,2009-12-02 09:53,2009-12-02 10:02,1.0,0,0.15
CYTS,2009-12-02 12:28,2009-12-02 18:00,1.53,0,5.53
ABI,2009-12-02 12:45,2009-12-02 13:52,1.65,0,1.12
FTW,2009-12-02 14:46,2009-12-02 15:53,1.55,0,1.12
JLN,2009-12-02 20:53,2009-12-02 20:53,0.37,0,0.0
VIH,2009-12-02 23:07,2009-12-02 23:07,0.27,0,0.0
