station,start_time,end_time,zr_hours,label,duration
CYGX,2014-10-05 14:00,2014-10-05 14:00,0.0,0,0.0
CYIV,2014-10-05 15:06,2014-10-05 16:00,0.9,0,0.9
CYBQ,2014-10-05 17:21,2014-10-06 12:28,4.02,0,19.12
CYNE,2014-10-06 11:28,2014-10-06 11:42,0.23,0,0.23
CYYL,2014-10-07 10:43,2014-10-07 10:59,0.27,0,0.27
CYGX,2014-10-14 12:43,2014-10-14 13:00,0.28,0,0.28
CYHA,2014-10-15 20:00,2014-10-15 21:00,1.0,0,1.0
CYYL,2014-10-16 15:21,2014-10-16 15:49,0.47,0,0.47
CYHA,2014-10-21 14:00,2014-10-21 14:00,0.0,0,0.0
CYYL,2014-10-26 12:35,2014-10-26 12:50,0.25,0,0.25
CYYQ,2014-10-27 14:00,2014-10-27 14:00,0.0,0,0.0
CYGX,2014-10-27 17:21,2014-10-27 17:21,0.0,0,0.0
CYYL,2014-10-28 11:36,2014-10-28 11:51,0.25,0,0.25
CSV,2014-11-01 04:26,2014-11-01 04:26,0.0,0,0.0
CYDP,2014-11-02 10:00,2014-11-02 12:00,2.0,0,2.0
CYGV,2014-11-03 02:27,2014-11-03 02:39,0.2,0,0.2
CYPL,2014-11-03 12:16,2014-11-03 12:16,0.0,0,0.0
CYER,2014-11-04 06:47,2014-11-04 07:41,0.6,0,0.9
CYKL,2014-11-04 07:05,2014-11-04 07:27,0.37,0,0.37
CYFT,2014-11-04 12:07,2014-11-04 18:00,0.77,0,5.88
CYTL,2014-11-04 20:38,2014-11-05 00:58,1.95,0,4.33
CYRJ,2014-11-04 20:48,2014-11-04 20:48,0.0,0,0.0
CZMD,2014-11-04 23:00,2014-11-05 01:00,2.0,0,2.0
MWN,2014-11-04 23:54,2014-11-05 13:59,1.03,0,14.08
CYNA,2014-11-05 13:35,2014-11-05 13:37,0.03,0,0.03
CYPH,2014-11-05 18:51,2014-11-05 18:54,0.05,0,0.05
CYAY,2014-11-05 21:32,2014-11-05 21:32,0.0,0,0.0
CYXR,2014-11-06 02:04,2014-11-06 02:44,0.57,0,0.67
CZUM,2014-11-06 04:53,2014-11-06 04:56,0.05,0,0.05
CYWK,2014-11-06 05:47,2014-11-06 06:09,0.33,0,0.37
CYZE,2014-11-06 08:26,2014-11-06 15:00,3.9,0,6.57
CYQD,2014-11-07 07:29,2014-11-07 12:00,3.52,0,4.52
CYVO,2014-11-07 11:38,2014-11-07 15:34,0.13,0,3.93
CYHD,2014-11-07 17:52,2014-11-07 18:52,1.0,0,1.0
RHI,2014-11-07 23:26,2014-11-07 23:26,0.0,0,0.0
CYZE,2014-11-08 07:34,2014-11-08 08:50,1.27,0,1.27
CYPD,2014-11-08 09:05,2014-11-08 09:06,0.02,0,0.02
CYNA,2014-11-08 10:32,2014-11-08 11:40,1.13,0,1.13
CYPH,2014-11-08 12:25,2014-11-08 12:52,0.17,0,0.45
CYKL,2014-11-08 13:25,2014-11-08 14:25,1.0,0,1.0
CYXR,2014-11-08 16:45,2014-11-08 19:46,2.08,0,3.02
CYKF,2014-11-09 07:06,2014-11-09 07:41,0.23,0,0.58
CYZE,2014-11-09 15:51,2014-11-09 23:08,4.37,0,7.28
RCA,2014-11-10 06:31,2014-11-10 07:58,0.48,0,1.45
CYQA,2014-11-10 06:48,2014-11-10 07:06,0.3,0,0.3
PHP,2014-11-10 07:10,2014-11-10 09:32,1.92,0,2.37
RAP,2014-11-10 07:28,2014-11-10 08:52,1.28,0,1.4
CYRQ,2014-11-10 08:06,2014-11-10 08:25,0.32,0,0.32
PIR,2014-11-10 08:53,2014-11-10 08:53,0.0,0,0.0
HEI,2014-11-10 09:50,2014-11-10 10:53,0.55,0,1.05
HON,2014-11-10 10:36,2014-11-10 11:13,0.47,0,0.62
CYNA,2014-11-10 11:21,2014-11-10 11:35,0.23,0,0.23
RWF,2014-11-10 11:33,2014-11-10 11:33,0.0,0,0.0
MHE,2014-11-10 12:48,2014-11-10 13:53,0.85,0,1.08
MBG,2014-11-10 14:09,2014-11-10 14:09,0.0,0,0.0
FSD,2014-11-10 15:14,2014-11-10 15:14,0.0,0,0.0
MSP,2014-11-10 15:53,2014-11-10 16:53,0.62,0,1.0
SPW,2014-11-10 19:01,2014-11-10 19:01,0.0,0,0.0
STP,2014-11-10 19:34,2014-11-10 22:14,0.98,0,2.67
EAU,2014-11-10 21:24,2014-11-11 06:06,3.28,0,8.7
RHI,2014-11-11 00:13,2014-11-11 04:11,2.85,0,3.97
RST,2014-11-11 01:29,2014-11-11 04:32,0.52,0,3.05
AUW,2014-11-11 01:47,2014-11-11 02:46,0.5,0,0.98
MFI,2014-11-11 01:52,2014-11-11 02:54,1.03,0,1.03
IMT,2014-11-11 02:04,2014-11-11 06:54,2.53,0,4.83
MCW,2014-11-11 03:17,2014-11-11 03:53,0.6,0,0.6
FCM,2014-11-11 04:03,2014-11-11 04:20,0.28,0,0.28
ANJ,2014-11-11 04:25,2014-11-11 20:16,9.35,1,15.85
LSE,2014-11-11 05:21,2014-11-11 06:53,1.53,0,1.53
HYR,2014-11-11 05:23,2014-11-11 05:53,0.5,0,0.5
CYAM,2014-11-11 07:21,2014-11-11 20:00,12.2,1,12.65
CYYQ,2014-11-11 09:00,2014-11-11 09:00,0.0,0,0.0
IRK,2014-11-11 09:38,2014-11-11 09:50,0.2,0,0.2
SZL,2014-11-11 09:58,2014-11-11 10:03,0.08,0,0.08
DMO,2014-11-11 10:53,2014-11-11 10:53,0.0,0,0.0
JLN,2014-11-11 10:53,2014-11-11 11:24,0.38,0,0.52
VOK,2014-11-11 11:19,2014-11-11 11:24,0.08,0,0.08
BRL,2014-11-11 11:34,2014-11-11 12:45,1.18,0,1.18
COU,2014-11-11 11:48,2014-11-11 11:54,0.1,0,0.1
CYXR,2014-11-11 12:15,2014-11-12 08:35,3.27,0,20.33
UIN,2014-11-11 12:33,2014-11-11 12:44,0.18,0,0.18
CYLH,2014-11-11 13:15,2014-11-11 13:15,0.0,0,0.0
Y50,2014-11-11 13:18,2014-11-11 14:11,0.88,0,0.88
CYSB,2014-11-11 17:36,2014-11-12 02:00,6.55,1,8.4
CYZE,2014-11-11 20:45,2014-11-12 05:26,5.47,0,8.68
CYGP,2014-11-11 20:48,2014-11-11 21:00,0.2,0,0.2
CYUY,2014-11-11 22:54,2014-11-12 07:00,6.88,1,8.1
PLN,2014-11-11 23:10,2014-11-11 23:54,0.73,0,0.73
CYVO,2014-11-11 23:17,2014-11-12 04:48,5.35,0,5.52
CYPH,2014-11-12 00:28,2014-11-12 00:34,0.1,0,0.1
CZUM,2014-11-12 04:56,2014-11-12 09:48,2.85,0,4.87
CYRJ,2014-11-12 05:46,2014-11-12 13:37,7.85,1,7.85
CYNM,2014-11-12 07:15,2014-11-12 11:44,2.63,0,4.48
CYYB,2014-11-12 08:56,2014-11-12 08:58,0.03,0,0.03
CYQA,2014-11-12 10:29,2014-11-12 11:13,0.18,0,0.73
CYBG,2014-11-12 10:50,2014-11-12 15:00,4.17,0,4.17
CYMT,2014-11-12 11:00,2014-11-12 13:00,1.03,0,2.0
CYER,2014-11-12 11:35,2014-11-12 11:54,0.32,0,0.32
CYBC,2014-11-12 12:20,2014-11-12 12:36,0.27,0,0.27
FVE,2014-11-12 12:37,2014-11-12 16:02,0.28,0,3.42
CYZV,2014-11-12 20:14,2014-11-12 21:22,1.13,0,1.13
MWN,2014-11-12 20:49,2014-11-12 20:49,0.0,0,0.0
CYGV,2014-11-13 02:36,2014-11-13 04:06,0.98,0,1.5
GUS,2014-11-13 06:30,2014-11-13 06:58,0.47,0,0.47
BFD,2014-11-13 12:50,2014-11-13 13:19,0.25,0,0.48
CYZE,2014-11-13 18:03,2014-11-13 18:08,0.08,0,0.08
CYHZ,2014-11-14 18:43,2014-11-14 23:00,4.28,0,4.28
ROG,2014-11-15 18:29,2014-11-15 18:29,0.0,0,0.0
BPK,2014-11-16 00:15,2014-11-16 00:40,0.42,0,0.42
POF,2014-11-16 02:05,2014-11-16 02:05,0.0,0,0.0
CDS,2014-11-16 11:26,2014-11-16 14:53,0.53,0,3.45
LTS,2014-11-16 13:32,2014-11-17 00:30,2.73,0,10.97
HBR,2014-11-16 13:50,2014-11-16 13:50,0.0,0,0.0
FSI,2014-11-16 14:27,2014-11-16 15:03,0.6,0,0.6
PWA,2014-11-16 14:57,2014-11-16 15:34,0.62,0,0.62
SPS,2014-11-16 15:09,2014-11-16 15:09,0.0,0,0.0
ABI,2014-11-16 17:52,2014-11-16 23:15,3.87,0,5.38
LBB,2014-11-16 18:07,2014-11-16 18:07,0.0,0,0.0
CYZE,2014-11-16 18:20,2014-11-16 20:00,0.4,0,1.67
MLC,2014-11-16 18:29,2014-11-16 18:31,0.03,0,0.03
DYS,2014-11-16 20:53,2014-11-16 23:17,1.25,0,2.4
LUK,2014-11-16 23:51,2014-11-16 23:53,0.03,0,0.03
RSP,2014-11-16 23:54,2014-11-17 03:54,2.92,0,4.0
SGH,2014-11-17 02:06,2014-11-17 04:09,1.37,0,2.05
JST,2014-11-17 06:18,2014-11-17 06:54,0.6,0,0.6
FIG,2014-11-17 06:40,2014-11-17 13:11,2.95,0,6.52
MPO,2014-11-17 07:41,2014-11-17 14:24,4.62,0,6.72
MMK,2014-11-17 07:53,2014-11-17 07:53,0.0,0,0.0
ORH,2014-11-17 08:02,2014-11-17 09:54,1.87,0,1.87
FTK,2014-11-17 08:18,2014-11-17 08:40,0.37,0,0.37
PSF,2014-11-17 08:21,2014-11-17 12:24,3.22,0,4.05
BGM,2014-11-17 08:53,2014-11-17 14:01,2.55,0,5.13
AFN,2014-11-17 09:21,2014-11-17 10:52,1.52,0,1.52
DAW,2014-11-17 10:30,2014-11-17 12:24,1.9,0,1.9
LEX,2014-11-17 11:07,2014-11-17 14:01,0.63,0,2.9
HFD,2014-11-17 11:31,2014-11-17 11:53,0.37,0,0.37
VSF,2014-11-17 12:06,2014-11-17 13:54,1.8,0,1.8
LEB,2014-11-17 13:00,2014-11-17 14:29,0.92,0,1.48
ELZ,2014-11-17 13:17,2014-11-17 14:26,1.15,0,1.15
IZG,2014-11-17 14:41,2014-11-17 20:15,2.15,0,5.57
MPV,2014-11-17 15:03,2014-11-17 15:03,0.0,0,0.0
BML,2014-11-17 16:17,2014-11-17 17:52,0.88,0,1.58
MWN,2014-11-17 16:49,2014-11-18 00:50,8.02,1,8.02
MLT,2014-11-17 18:36,2014-11-17 23:14,2.78,0,4.63
CYSC,2014-11-17 21:01,2014-11-17 22:15,0.9,0,1.23
AGC,2014-11-17 21:51,2014-11-17 21:51,0.0,0,0.0
HUL,2014-11-17 21:53,2014-11-17 22:53,1.0,0,1.0
GUS,2014-11-17 23:36,2014-11-17 23:36,0.0,0,0.0
CAR,2014-11-18 00:35,2014-11-18 05:23,2.85,0,4.8
FVE,2014-11-18 03:14,2014-11-18 03:53,0.52,0,0.65
CYOY,2014-11-18 07:05,2014-11-18 07:05,0.0,0,0.0
CYNA,2014-11-18 09:34,2014-11-18 10:16,0.7,0,0.7
CYAY,2014-11-18 11:27,2014-11-19 06:11,0.33,0,18.73
CYGV,2014-11-18 11:55,2014-11-18 12:39,0.43,0,0.73
CYYR,2014-11-18 14:55,2014-11-18 15:00,0.08,0,0.08
CYBC,2014-11-18 17:43,2014-11-18 18:09,0.25,0,0.43
MTC,2014-11-20 02:39,2014-11-20 09:50,0.57,0,7.18
CYDF,2014-11-21 06:53,2014-11-21 10:00,2.02,0,3.12
CYQD,2014-11-21 10:32,2014-11-21 13:00,2.47,0,2.47
CYRL,2014-11-21 20:15,2014-11-21 22:00,1.75,0,1.75
CYBV,2014-11-21 21:53,2014-11-21 22:00,0.12,0,0.12
CWSA,2014-11-22 00:48,2014-11-22 01:23,0.35,0,0.58
CID,2014-11-22 03:25,2014-11-22 05:52,1.72,0,2.45
PIA,2014-11-22 04:39,2014-11-22 06:26,1.25,0,1.78
DBQ,2014-11-22 05:01,2014-11-22 06:39,0.87,0,1.63
BMI,2014-11-22 05:31,2014-11-22 06:43,1.2,0,1.2
RFD,2014-11-22 05:39,2014-11-22 07:54,1.25,0,2.25
IND,2014-11-22 07:46,2014-11-22 07:46,0.0,0,0.0
VPZ,2014-11-22 08:07,2014-11-22 10:10,1.98,0,2.05
GUS,2014-11-22 08:20,2014-11-22 09:38,1.3,0,1.3
MKE,2014-11-22 08:39,2014-11-22 10:23,1.48,0,1.73
FFO,2014-11-22 08:48,2014-11-22 12:28,3.6,0,3.67
