station,start_time,end_time,zr_hours,label,duration
HIE,2000-11-05 16:52,2000-11-05 21:52,3.03,0,5.0
MOT,2000-11-06 08:08,2000-11-06 10:50,2.05,0,2.7
FVE,2000-11-06 09:09,2000-11-06 14:00,2.72,0,4.85
EST,2000-11-07 10:42,2000-11-07 10:42,0.0,0,0.0
JMS,2000-11-07 12:07,2000-11-07 14:44,0.65,0,2.62
ABR,2000-11-07 13:31,2000-11-07 16:56,2.98,0,3.42
GFK,2000-11-07 23:28,2000-11-08 04:53,1.75,0,5.42
FAR,2000-11-08 01:16,2000-11-08 02:39,1.3,0,1.38
RDR,2000-11-08 01:28,2000-11-08 03:55,2.45,0,2.45
BRD,2000-11-08 04:53,2000-11-08 05:15,0.12,0,0.37
PNC,2000-11-08 12:11,2000-11-09 01:07,1.37,0,12.93
OJC,2000-11-08 13:53,2000-11-09 05:53,13.22,1,16.0
MKC,2000-11-08 13:58,2000-11-09 06:01,13.88,1,16.05
IXD,2000-11-08 14:06,2000-11-09 03:53,6.33,1,13.78
CNU,2000-11-08 14:09,2000-11-09 06:34,8.38,1,16.42
PWA,2000-11-08 14:33,2000-11-08 19:33,1.17,0,5.0
MCI,2000-11-08 14:40,2000-11-09 08:05,8.07,1,17.42
OKC,2000-11-08 15:34,2000-11-09 01:08,0.32,0,9.57
PPF,2000-11-08 16:52,2000-11-09 14:24,5.48,0,21.53
WLD,2000-11-08 17:34,2000-11-08 18:13,0.65,0,0.65
EMP,2000-11-08 20:15,2000-11-08 21:05,0.83,0,0.83
IRK,2000-11-08 21:16,2000-11-09 15:16,11.77,1,18.0
LWC,2000-11-08 21:54,2000-11-08 21:54,0.0,0,0.0
DMO,2000-11-08 23:39,2000-11-09 15:08,10.8,1,15.48
CFV,2000-11-09 00:25,2000-11-09 14:03,4.77,0,13.63
DBQ,2000-11-09 01:23,2000-11-09 12:24,4.83,0,11.02
BVO,2000-11-09 01:39,2000-11-09 04:39,2.08,0,3.0
GOK,2000-11-09 01:43,2000-11-09 01:53,0.17,0,0.17
SWO,2000-11-09 02:03,2000-11-09 02:03,0.0,0,0.0
OTM,2000-11-09 02:29,2000-11-09 16:23,5.48,0,13.9
RVS,2000-11-09 02:30,2000-11-09 04:53,0.38,0,2.38
CID,2000-11-09 02:52,2000-11-09 14:27,3.4,0,11.58
IOW,2000-11-09 04:10,2000-11-09 16:53,4.2,0,12.72
JLN,2000-11-09 04:38,2000-11-09 10:16,3.37,0,5.63
