station,start_time,end_time,zr_hours,label,duration
CYZG,2013-10-01 21:20,2013-10-01 21:20,14.67,1,0.0
CYMU,2013-10-06 16:24,2013-10-06 17:00,0.93,0,0.6
CYYL,2013-10-09 01:07,2013-10-09 01:12,0.1,0,0.08
CYLU,2013-10-09 13:13,2013-10-09 14:09,0.85,0,0.93
CYBQ,2013-10-14 02:40,2013-10-14 02:44,0.32,0,0.07
CYTL,2013-10-17 14:05,2013-10-17 14:05,0.1,0,0.0
LIC,2013-10-18 10:24,2013-10-18 10:24,0.03,0,0.0
CYYL,2013-10-19 10:40,2013-10-19 11:53,0.53,0,1.22
CYYQ,2013-10-20 13:25,2013-10-20 13:25,0.58,0,0.0
CYTH,2013-10-21 23:38,2013-10-21 23:38,0.1,0,0.0
CYBQ,2013-10-22 05:55,2013-10-22 08:07,0.7,0,2.2
CYTL,2013-10-23 14:15,2013-10-23 14:26,0.22,0,0.18
CYYL,2013-10-23 14:54,2013-10-23 15:17,0.08,0,0.38
BEH,2013-10-23 16:03,2013-10-23 16:10,0.27,0,0.12
BEH,2013-10-25 05:12,2013-10-25 05:12,0.28,0,0.0
CYBQ,2013-10-26 06:25,2013-10-26 07:56,1.0,0,1.52
BKF,2013-10-28 22:20,2013-10-29 13:58,0.6,0,15.63
ABR,2013-10-29 15:42,2013-10-29 19:53,4.38,0,4.18
CYXR,2013-11-01 18:01,2013-11-01 18:10,0.17,0,0.15
CYZE,2013-11-02 07:01,2013-11-02 07:38,0.63,0,0.62
CYHA,2013-11-02 14:00,2013-11-02 14:39,0.65,0,0.65
Y50,2013-11-03 11:14,2013-11-03 11:14,0.7,0,0.0
CYNE,2013-11-03 11:34,2013-11-03 11:36,0.17,0,0.03
CYHA,2013-11-04 20:10,2013-11-04 20:15,0.25,0,0.08
RST,2013-11-05 08:54,2013-11-05 08:54,0.42,0,0.0
CYBV,2013-11-05 13:51,2013-11-05 17:00,3.43,0,3.15
LBF,2013-11-05 14:37,2013-11-05 15:35,0.57,0,0.97
BBW,2013-11-05 15:53,2013-11-05 15:53,0.32,0,0.0
OFK,2013-11-05 17:49,2013-11-05 20:34,2.92,0,2.75
CYRL,2013-11-05 19:02,2013-11-06 01:00,5.72,0,5.97
GRI,2013-11-05 20:19,2013-11-05 23:53,0.82,0,3.57
HSI,2013-11-05 20:53,2013-11-05 23:23,1.42,0,2.5
CYPH,2013-11-06 02:40,2013-11-06 02:45,0.1,0,0.08
CYXR,2013-11-07 02:16,2013-11-07 03:10,0.85,0,0.9
CYZE,2013-11-07 12:08,2013-11-07 21:57,4.62,0,9.82
MWN,2013-11-07 16:54,2013-11-07 17:53,2.03,0,0.98
CZUM,2013-11-08 02:56,2013-11-08 02:57,0.1,0,0.02
UGN,2013-11-08 02:59,2013-11-08 02:59,0.47,0,0.0
CYDP,2013-11-08 19:14,2013-11-08 19:14,0.38,0,0.0
CYPD,2013-11-09 01:23,2013-11-09 01:23,0.03,0,0.0
CYDN,2013-11-09 08:13,2013-11-09 15:58,1.2,0,7.75
