station,start_time,end_time,zr_hours,label,duration
MWN,1995-11-02 14:00,1995-11-02 18:00,4.0,0,4.0
CAR,1995-11-02 19:04,1995-11-02 22:12,3.13,0,3.13
MCW,1995-11-05 11:00,1995-11-05 11:00,0.0,0,0.0
DIK,1995-11-08 22:00,1995-11-08 23:00,1.0,0,1.0
ISN,1995-11-08 23:00,1995-11-09 03:00,3.62,0,4.0
BIS,1995-11-09 02:00,1995-11-09 05:00,3.0,0,3.0
MBG,1995-11-09 03:00,1995-11-09 03:00,0.0,0,0.0
ABR,1995-11-09 05:00,1995-11-09 06:00,1.0,0,1.0
MOT,1995-11-09 06:00,1995-11-09 15:00,1.0,0,9.0
ATY,1995-11-09 06:11,1995-11-09 06:11,0.0,0,0.0
JMS,1995-11-09 08:00,1995-11-09 08:00,0.0,0,0.0
MIB,1995-11-09 09:00,1995-11-09 18:00,2.65,0,9.0
FAR,1995-11-09 10:00,1995-11-09 14:00,2.23,0,4.0
RDR,1995-11-09 14:00,1995-11-09 22:00,1.87,0,8.0
GFK,1995-11-09 14:00,1995-11-09 22:00,2.53,0,8.0
DLH,1995-11-10 04:00,1995-11-10 07:00,0.57,0,3.0
CBK,1995-11-10 15:00,1995-11-10 15:00,0.0,0,0.0
SYF,1995-11-10 15:00,1995-11-10 15:00,0.0,0,0.0
GLD,1995-11-10 15:00,1995-11-10 15:00,0.0,0,0.0
OFF,1995-11-10 16:00,1995-11-10 16:00,0.0,0,0.0
LNK,1995-11-10 16:00,1995-11-10 16:00,0.0,0,0.0
CNK,1995-11-10 20:00,1995-11-10 20:00,0.0,0,0.0
LWD,1995-11-10 20:00,1995-11-10 22:00,2.0,0,2.0
FLV,1995-11-10 21:25,1995-11-10 23:00,0.58,0,1.58
MCI,1995-11-10 21:25,1995-11-10 23:00,0.58,0,1.58
STJ,1995-11-10 22:00,1995-11-10 22:00,0.0,0,0.0
END,1995-11-10 23:30,1995-11-11 00:00,0.5,0,0.5
