station,start_time,end_time,zr_hours,label,duration
CYGX,2008-10-10 15:47,2008-10-10 15:47,0.0,0,0.0
CYDN,2008-10-13 22:29,2008-10-13 22:34,0.08,0,0.08
CYYL,2008-10-14 11:17,2008-10-15 09:18,0.85,0,22.02
CYVP,2008-10-20 01:00,2008-10-20 01:00,0.0,0,0.0
AFF,2008-10-22 05:08,2008-10-22 05:08,0.0,0,0.0
CYTH,2008-11-02 03:47,2008-11-02 06:43,2.05,0,2.93
CYPH,2008-11-03 02:19,2008-11-03 02:26,0.12,0,0.12
CYOW,2008-11-03 11:41,2008-11-03 14:14,1.32,0,2.55
CYND,2008-11-03 12:00,2008-11-03 13:00,1.0,0,1.0
CYYL,2008-11-03 18:00,2008-11-04 11:38,5.32,0,17.63
CYGX,2008-11-03 23:35,2008-11-04 01:00,1.42,0,1.42
CYYQ,2008-11-04 07:43,2008-11-04 08:00,0.28,0,0.28
CYGW,2008-11-04 11:00,2008-11-04 11:00,0.0,0,0.0
CYKL,2008-11-05 01:44,2008-11-05 02:17,0.55,0,0.55
CYPG,2008-11-06 13:34,2008-11-06 15:00,1.43,0,1.43
CYPL,2008-11-06 13:35,2008-11-07 13:00,5.88,0,23.42
CYIV,2008-11-06 15:35,2008-11-07 00:00,2.63,0,8.42
CYRL,2008-11-06 19:55,2008-11-06 23:12,0.95,0,3.28
CYXL,2008-11-06 23:45,2008-11-07 17:00,5.78,0,17.25
CYWG,2008-11-07 01:47,2008-11-07 08:00,6.22,1,6.22
CYGQ,2008-11-07 07:55,2008-11-07 10:00,0.72,0,2.08
SUX,2008-11-07 10:52,2008-11-07 10:52,0.0,0,0.0
RST,2008-11-07 15:32,2008-11-07 15:54,0.37,0,0.37
CID,2008-11-07 16:52,2008-11-07 16:52,0.0,0,0.0
DBQ,2008-11-07 19:53,2008-11-07 19:53,0.0,0,0.0
CYGL,2008-11-08 00:15,2008-11-08 04:25,3.03,0,4.17
CYTZ,2008-11-08 07:17,2008-11-08 07:18,0.02,0,0.02
CYAH,2008-11-08 11:16,2008-11-08 18:00,5.25,0,6.73
DVN,2008-11-08 12:52,2008-11-08 12:52,0.0,0,0.0
CYGW,2008-11-08 13:00,2008-11-09 07:00,13.8,1,18.0
CYHU,2008-11-08 16:17,2008-11-08 16:38,0.35,0,0.35
CYWK,2008-11-08 22:15,2008-11-09 20:00,10.18,1,21.75
CZUM,2008-11-09 07:19,2008-11-10 08:00,9.17,1,24.68
CYYR,2008-11-09 09:49,2008-11-09 22:00,11.95,1,12.18
CWCA,2008-11-09 14:07,2008-11-09 17:00,2.47,0,2.88
CYMU,2008-11-09 15:00,2008-11-09 16:00,1.0,0,1.0
CYYQ,2008-11-09 15:17,2008-11-09 16:00,0.72,0,0.72
CYKL,2008-11-09 19:14,2008-11-09 21:31,2.08,0,2.28
CYAH,2008-11-09 21:43,2008-11-10 01:00,1.5,0,3.28
CYQA,2008-11-09 23:34,2008-11-10 15:38,0.83,0,16.07
CYGQ,2008-11-10 02:38,2008-11-10 04:00,1.37,0,1.37
CYIV,2008-11-10 06:49,2008-11-10 08:00,0.62,0,1.18
CYAS,2008-11-10 13:00,2008-11-10 18:00,0.83,0,5.0
CYHA,2008-11-10 15:00,2008-11-10 17:00,2.0,0,2.0
SYF,2008-11-10 19:53,2008-11-10 23:53,4.0,0,4.0
CBK,2008-11-10 19:53,2008-11-10 23:53,4.0,0,4.0
STK,2008-11-10 20:08,2008-11-10 20:08,0.0,0,0.0
CYLD,2008-11-10 21:00,2008-11-10 21:00,0.0,0,0.0
HEQ,2008-11-10 22:06,2008-11-10 22:06,0.0,0,0.0
OMA,2008-11-10 22:10,2008-11-11 01:52,2.43,0,3.7
OIN,2008-11-10 22:53,2008-11-11 06:53,4.0,0,8.0
SUX,2008-11-11 00:52,2008-11-11 08:52,6.0,1,8.0
DSM,2008-11-11 00:54,2008-11-11 04:54,2.52,0,4.0
CYCX,2008-11-11 03:34,2008-11-11 10:20,0.6,0,6.77
FSD,2008-11-11 03:56,2008-11-11 14:16,8.17,1,10.33
SPW,2008-11-11 04:53,2008-11-11 07:53,2.0,0,3.0
EST,2008-11-11 09:52,2008-11-11 14:52,2.0,0,5.0
MCW,2008-11-11 13:53,2008-11-11 16:53,2.0,0,3.0
MSP,2008-11-11 16:41,2008-11-11 22:53,5.73,0,6.2
RST,2008-11-11 17:08,2008-11-12 04:54,6.9,1,11.77
CYQD,2008-11-11 17:43,2008-11-11 21:16,3.55,0,3.55
CYWG,2008-11-12 08:00,2008-11-12 08:00,0.0,0,0.0
CYRL,2008-11-12 12:34,2008-11-12 13:00,0.43,0,0.43
CYPL,2008-11-12 17:49,2008-11-12 19:00,0.75,0,1.18
CYGQ,2008-11-13 00:00,2008-11-13 01:00,1.0,0,1.0
CYYU,2008-11-13 01:55,2008-11-13 07:00,5.08,0,5.08
CYTS,2008-11-13 03:25,2008-11-13 03:25,0.0,0,0.0
